onset	duration	trial_index	typeOfSaccade	cueShownAtLeft	intraEnd	isTutorial	isSaccadeExperiment
0.0	11.985	0					
9.119	9.115	1					
28.078	18.956	2					
96.244	68.163	3					
99.06	2.813	4					
99.299		5					
99.301		6					
140.116		7					
143.301		8					
150.579	7.276	9					
160.459	9.879	10					
164.663	4.199	11					
178.394	13.728	12					
198.693	20.297	13					
205.389	6.694	14					
207.4		15					
209.637	2.236	16					
210.613	0.359	17					
211.547	0.36	18					
212.513	0.393	19					
213.415	0.326	20					
214.268	0.27	21					
215.156	0.333	22					
216.041	0.319	23					
216.949	0.328	24					
217.755	0.235	25					
218.707	0.365	26					
219.7	0.44	27					
223.426	3.669	28					
224.524	0.306	29					
225.624	0.313	30					
226.719	0.305	31					
227.75	0.275	32					
228.782	0.243	33					
230.117	0.553	34					
233.129		35					
236.217		36	prosaccade	False	2258.0	True	True
239.342		37	prosaccade	False	2280.0	True	True
242.388		38	prosaccade	False	2219.0	True	True
245.816		39	prosaccade	True	2582.0	True	True
249.031		40	prosaccade	True	2405.0	True	True
252.018		41	prosaccade	True	2150.0	True	True
255.133		42	prosaccade	False	2279.0	True	True
258.493		43	prosaccade	True	2512.0	True	True
261.928		44	prosaccade	True	2595.0	True	True
265.341		45	prosaccade	False	2580.0	True	True
268.368		46					
271.397		47	antisaccade	True	2177.0	True	True
274.665		48	antisaccade	False	2428.0	True	True
277.709		49	antisaccade	True	2200.0	True	True
280.643		50	antisaccade	False	2091.0	True	True
283.63		51	antisaccade	True	2158.0	True	True
286.566		52	antisaccade	True	2081.0	True	True
289.734		53	antisaccade	False	2318.0	True	True
292.708		54	antisaccade	False	2131.0	True	True
296.065		55	antisaccade	False	2533.0	True	True
299.426		56	antisaccade	True	2518.0	True	True
302.023	2.593	57					
307.116	5.089	58					
310.148		59					
313.069		60	prosaccade	False	2085.0	False	True
316.533		61	prosaccade	True	2606.0	False	True
319.674		62	prosaccade	True	2291.0	False	True
322.584		63	prosaccade	True	2060.0	False	True
325.827		64	prosaccade	False	2395.0	False	True
328.853		65	prosaccade	False	2192.0	False	True
331.938		66	prosaccade	False	2237.0	False	True
335.162		67	prosaccade	True	2410.0	False	True
338.326		68	prosaccade	False	2316.0	False	True
341.629		69	prosaccade	False	2470.0	False	True
345.045		70	prosaccade	False	2554.0	False	True
348.462		71	prosaccade	False	2567.0	False	True
351.578		72	prosaccade	True	2292.0	False	True
354.612		73	prosaccade	True	2181.0	False	True
357.795		74	prosaccade	False	2330.0	False	True
360.695		75	prosaccade	True	2044.0	False	True
363.907		76	prosaccade	False	2347.0	False	True
367.131		77	prosaccade	True	2372.0	False	True
370.051		78	prosaccade	True	2073.0	False	True
373.241		79	prosaccade	False	2340.0	False	True
376.271		80					
379.172		81	antisaccade	False	2059.0	False	True
382.633		82	antisaccade	True	2621.0	False	True
385.632		83	antisaccade	False	2161.0	False	True
389.009		84	antisaccade	False	2541.0	False	True
392.048		85	antisaccade	False	2196.0	False	True
395.256		86	antisaccade	True	2362.0	False	True
398.329		87	antisaccade	False	2223.0	False	True
401.788		88	antisaccade	False	2613.0	False	True
404.945		89	antisaccade	False	2310.0	False	True
408.045		90	antisaccade	False	2243.0	False	True
411.395		91	antisaccade	False	2511.0	False	True
414.389		92	antisaccade	True	2137.0	False	True
417.479		93	antisaccade	False	2236.0	False	True
420.946		94	antisaccade	False	2623.0	False	True
423.85		95	antisaccade	True	2059.0	False	True
426.886		96	antisaccade	True	2197.0	False	True
430.113		97	antisaccade	True	2377.0	False	True
433.244		98	antisaccade	False	2275.0	False	True
436.144		99	antisaccade	False	2044.0	False	True
439.322		100	antisaccade	True	2324.0	False	True
441.343		101					
442.957	1.604	102					
