onset	duration	trial_index	trial-tag	center_x	center_y	start-x	start-y
320.902		126	validation-stimulus	960.0	536.0	-357.0	0.0
321.839		127	validation-stimulus	960.0	536.0	357.0	-357.0
322.77		128	validation-stimulus	960.0	536.0	0.0	-357.0
323.709		129	validation-stimulus	960.0	536.0	357.0	0.0
324.643		130	validation-stimulus	960.0	536.0	357.0	357.0
325.585		131	validation-stimulus	960.0	536.0	-357.0	357.0
326.516		132	validation-stimulus	960.0	536.0	0.0	0.0
327.463		133	validation-stimulus	960.0	536.0	-357.0	-357.0
328.382		134	validation-stimulus	960.0	536.0	0.0	357.0
330.422		135	fixation-stimulus	960.0	536.0	0.0	0.0
331.36		136	validation-stimulus	960.0	536.0	0.0	-357.0
332.308		137	validation-stimulus	960.0	536.0	0.0	357.0
333.224		138	validation-stimulus	960.0	536.0	-357.0	0.0
334.168		139	validation-stimulus	960.0	536.0	357.0	357.0
335.112		140	validation-stimulus	960.0	536.0	357.0	-357.0
336.037		141	validation-stimulus	960.0	536.0	-357.0	357.0
336.963		142	validation-stimulus	960.0	536.0	-357.0	-357.0
337.912		143	validation-stimulus	960.0	536.0	357.0	0.0
338.84		144	validation-stimulus	960.0	536.0	0.0	0.0
340.881		145	fixation-stimulus	960.0	536.0	0.0	0.0
341.809		146	validation-stimulus	960.0	536.0	357.0	0.0
342.751		147	validation-stimulus	960.0	536.0	-357.0	-357.0
343.677		148	validation-stimulus	960.0	536.0	0.0	-357.0
344.626		149	validation-stimulus	960.0	536.0	0.0	357.0
345.574		150	validation-stimulus	960.0	536.0	0.0	0.0
346.511		151	validation-stimulus	960.0	536.0	357.0	357.0
347.428		152	validation-stimulus	960.0	536.0	357.0	-357.0
348.378		153	validation-stimulus	960.0	536.0	-357.0	357.0
349.317		154	validation-stimulus	960.0	536.0	-357.0	0.0
351.349		155	fixation-stimulus	960.0	536.0	0.0	0.0
352.299		156	validation-stimulus	960.0	536.0	357.0	-357.0
353.244		157	validation-stimulus	960.0	536.0	-357.0	0.0
354.167		158	validation-stimulus	960.0	536.0	0.0	0.0
355.114		159	validation-stimulus	960.0	536.0	357.0	0.0
356.057		160	validation-stimulus	960.0	536.0	0.0	357.0
357.007		161	validation-stimulus	960.0	536.0	-357.0	357.0
357.934		162	validation-stimulus	960.0	536.0	0.0	-357.0
358.886		163	validation-stimulus	960.0	536.0	357.0	357.0
359.831		164	validation-stimulus	960.0	536.0	-357.0	-357.0
361.886		165	fixation-stimulus	960.0	536.0	0.0	0.0
362.831		166	validation-stimulus	960.0	536.0	357.0	-357.0
363.75		167	validation-stimulus	960.0	536.0	0.0	0.0
364.693		168	validation-stimulus	960.0	536.0	-357.0	357.0
365.62		169	validation-stimulus	960.0	536.0	357.0	357.0
366.576		170	validation-stimulus	960.0	536.0	0.0	-357.0
367.503		171	validation-stimulus	960.0	536.0	357.0	0.0
368.451		172	validation-stimulus	960.0	536.0	-357.0	0.0
369.393		173	validation-stimulus	960.0	536.0	-357.0	-357.0
370.314		174	validation-stimulus	960.0	536.0	0.0	357.0
372.353		175	fixation-stimulus	960.0	536.0	0.0	0.0
373.309		176	validation-stimulus	960.0	536.0	0.0	357.0
374.255		177	validation-stimulus	960.0	536.0	-357.0	-357.0
375.195		178	validation-stimulus	960.0	536.0	0.0	-357.0
376.15		179	validation-stimulus	960.0	536.0	357.0	0.0
377.093		180	validation-stimulus	960.0	536.0	357.0	357.0
378.039		181	validation-stimulus	960.0	536.0	357.0	-357.0
378.992		182	validation-stimulus	960.0	536.0	-357.0	0.0
379.931		183	validation-stimulus	960.0	536.0	0.0	0.0
380.886		184	validation-stimulus	960.0	536.0	-357.0	357.0
382.954		185	fixation-stimulus	960.0	536.0	0.0	0.0
383.899		186	validation-stimulus	960.0	536.0	357.0	-357.0
384.822		187	validation-stimulus	960.0	536.0	357.0	0.0
385.774		188	validation-stimulus	960.0	536.0	-357.0	357.0
386.722		189	validation-stimulus	960.0	536.0	0.0	-357.0
387.668		190	validation-stimulus	960.0	536.0	-357.0	-357.0
388.618		191	validation-stimulus	960.0	536.0	0.0	357.0
389.564		192	validation-stimulus	960.0	536.0	-357.0	0.0
390.505		193	validation-stimulus	960.0	536.0	357.0	357.0
391.451		194	validation-stimulus	960.0	536.0	0.0	0.0
393.492		195	fixation-stimulus	960.0	536.0	0.0	0.0
394.433		196	validation-stimulus	960.0	536.0	357.0	-357.0
395.386		197	validation-stimulus	960.0	536.0	-357.0	357.0
396.32		198	validation-stimulus	960.0	536.0	357.0	0.0
397.276		199	validation-stimulus	960.0	536.0	0.0	357.0
398.225		200	validation-stimulus	960.0	536.0	0.0	-357.0
399.178		201	validation-stimulus	960.0	536.0	-357.0	0.0
400.13		202	validation-stimulus	960.0	536.0	357.0	357.0
401.064		203	validation-stimulus	960.0	536.0	-357.0	-357.0
402.012		204	validation-stimulus	960.0	536.0	0.0	0.0
416.457	14.434	205					
417.909	0.837	206		960.0	536.0		
419.029	0.539	207		960.0	536.0		
420.208	0.612	208		960.0	536.0		
421.2	0.428	209		960.0	536.0		
422.173	0.4	210		960.0	536.0		
423.254	0.498	211		960.0	536.0		
424.261	0.438	212		960.0	536.0		
425.303	0.462	213		960.0	536.0		
426.392	0.505	214		960.0	536.0		
427.409	0.451	215		960.0	536.0		
428.444	0.469	216		960.0	536.0		
429.549	0.543	217		960.0	536.0		
430.707	0.591	218		960.0	536.0		
431.791	0.498	219		960.0	536.0		
432.856	0.498	220		960.0	536.0		
434.071	0.643	221		960.0	536.0		
435.176	0.534	222		960.0	536.0		
436.991	1.246	223		960.0	536.0		
440.559	3.509	224					
442.606		225	fixation-stimulus	960.0	536.0	0.0	0.0
443.558		226	validation-stimulus	960.0	536.0	0.0	0.0
444.478		227	validation-stimulus	960.0	536.0	357.0	-357.0
445.411		228	validation-stimulus	960.0	536.0	357.0	357.0
446.343		229	validation-stimulus	960.0	536.0	357.0	0.0
447.3		230	validation-stimulus	960.0	536.0	-357.0	0.0
448.235		231	validation-stimulus	960.0	536.0	0.0	-357.0
449.184		232	validation-stimulus	960.0	536.0	-357.0	-357.0
450.141		233	validation-stimulus	960.0	536.0	0.0	357.0
451.077		234	validation-stimulus	960.0	536.0	-357.0	357.0
453.126		235	fixation-stimulus	960.0	536.0	0.0	0.0
454.057		236	validation-stimulus	960.0	536.0	357.0	0.0
454.988		237	validation-stimulus	960.0	536.0	-357.0	-357.0
455.943		238	validation-stimulus	960.0	536.0	0.0	357.0
456.881		239	validation-stimulus	960.0	536.0	-357.0	357.0
457.82		240	validation-stimulus	960.0	536.0	357.0	357.0
458.778		241	validation-stimulus	960.0	536.0	0.0	0.0
459.725		242	validation-stimulus	960.0	536.0	-357.0	0.0
460.678		243	validation-stimulus	960.0	536.0	0.0	-357.0
461.625		244	validation-stimulus	960.0	536.0	357.0	-357.0
463.664	1.764	245	fixation-stimulus	960.0	536.0	0.0	0.0
464.607		246	validation-stimulus	960.0	536.0	-357.0	-357.0
465.556		247	validation-stimulus	960.0	536.0	357.0	0.0
466.501		248	validation-stimulus	960.0	536.0	0.0	357.0
467.447		249	validation-stimulus	960.0	536.0	357.0	-357.0
468.4		250	validation-stimulus	960.0	536.0	-357.0	357.0
469.323		251	validation-stimulus	960.0	536.0	0.0	-357.0
470.26		252	validation-stimulus	960.0	536.0	357.0	357.0
471.204		253	validation-stimulus	960.0	536.0	0.0	0.0
472.13		254	validation-stimulus	960.0	536.0	-357.0	0.0
474.175		255	fixation-stimulus	960.0	536.0	0.0	0.0
475.133		256	validation-stimulus	960.0	536.0	357.0	0.0
476.069		257	validation-stimulus	960.0	536.0	357.0	357.0
476.994		258	validation-stimulus	960.0	536.0	-357.0	357.0
477.916		259	validation-stimulus	960.0	536.0	-357.0	-357.0
478.869		260	validation-stimulus	960.0	536.0	0.0	-357.0
479.798		261	validation-stimulus	960.0	536.0	0.0	0.0
480.744		262	validation-stimulus	960.0	536.0	-357.0	0.0
481.682		263	validation-stimulus	960.0	536.0	0.0	357.0
482.638		264	validation-stimulus	960.0	536.0	357.0	-357.0
484.679		265	fixation-stimulus	960.0	536.0	0.0	0.0
485.636		266	validation-stimulus	960.0	536.0	0.0	0.0
486.573		267	validation-stimulus	960.0	536.0	-357.0	-357.0
487.52		268	validation-stimulus	960.0	536.0	357.0	0.0
488.468		269	validation-stimulus	960.0	536.0	-357.0	0.0
489.424		270	validation-stimulus	960.0	536.0	-357.0	357.0
490.353		271	validation-stimulus	960.0	536.0	357.0	357.0
491.279		272	validation-stimulus	960.0	536.0	357.0	-357.0
492.204		273	validation-stimulus	960.0	536.0	0.0	-357.0
493.168		274	validation-stimulus	960.0	536.0	0.0	357.0
495.226		275	fixation-stimulus	960.0	536.0	0.0	0.0
496.177		276	validation-stimulus	960.0	536.0	357.0	0.0
497.137		277	validation-stimulus	960.0	536.0	0.0	0.0
498.086		278	validation-stimulus	960.0	536.0	-357.0	0.0
499.033		279	validation-stimulus	960.0	536.0	-357.0	-357.0
499.981		280	validation-stimulus	960.0	536.0	357.0	357.0
500.922		281	validation-stimulus	960.0	536.0	0.0	-357.0
501.874		282	validation-stimulus	960.0	536.0	357.0	-357.0
502.824		283	validation-stimulus	960.0	536.0	-357.0	357.0
503.775		284	validation-stimulus	960.0	536.0	0.0	357.0
505.834		285	fixation-stimulus	960.0	536.0	0.0	0.0
506.774		286	validation-stimulus	960.0	536.0	0.0	-357.0
507.722		287	validation-stimulus	960.0	536.0	0.0	0.0
508.669		288	validation-stimulus	960.0	536.0	0.0	357.0
509.625		289	validation-stimulus	960.0	536.0	-357.0	0.0
510.581		290	validation-stimulus	960.0	536.0	-357.0	-357.0
511.51		291	validation-stimulus	960.0	536.0	357.0	357.0
512.46		292	validation-stimulus	960.0	536.0	357.0	-357.0
513.41		293	validation-stimulus	960.0	536.0	357.0	0.0
514.358		294	validation-stimulus	960.0	536.0	-357.0	357.0
516.414		295	fixation-stimulus	960.0	536.0	0.0	0.0
517.349		296	validation-stimulus	960.0	536.0	0.0	-357.0
518.288		297	validation-stimulus	960.0	536.0	0.0	357.0
519.24		298	validation-stimulus	960.0	536.0	357.0	-357.0
520.189		299	validation-stimulus	960.0	536.0	-357.0	-357.0
521.146		300	validation-stimulus	960.0	536.0	-357.0	357.0
522.09		301	validation-stimulus	960.0	536.0	357.0	357.0
523.034		302	validation-stimulus	960.0	536.0	-357.0	0.0
523.968		303	validation-stimulus	960.0	536.0	357.0	0.0
524.909		304	validation-stimulus	960.0	536.0	0.0	0.0
544.485	19.56	305					
545.99	0.893	306		960.0	536.0		
547.451	0.891	307		960.0	536.0		
548.662	0.635	308		960.0	536.0		
549.889	0.646	309		960.0	536.0		
551.098	0.637	310		960.0	536.0		
552.26	0.593	311		960.0	536.0		
553.446	0.604	312		960.0	536.0		
554.741	0.712	313		960.0	536.0		
555.993	0.663	314		960.0	536.0		
557.259	0.697	315		960.0	536.0		
558.36	0.529	316		960.0	536.0		
559.592	0.646	317		960.0	536.0		
560.862	0.698	318		960.0	536.0		
561.995	0.565	319		960.0	536.0		
563.145	0.579	320		960.0	536.0		
564.266	0.55	321		960.0	536.0		
566.13	1.298	322		960.0	536.0		
567.322	0.623	323		960.0	536.0		
573.666	6.279	324					
575.724		325	fixation-stimulus	960.0	536.0	0.0	0.0
576.661		326	validation-stimulus	960.0	536.0	-357.0	0.0
577.596		327	validation-stimulus	960.0	536.0	357.0	357.0
578.553		328	validation-stimulus	960.0	536.0	-357.0	-357.0
579.503		329	validation-stimulus	960.0	536.0	-357.0	357.0
580.462		330	validation-stimulus	960.0	536.0	0.0	357.0
581.417		331	validation-stimulus	960.0	536.0	357.0	-357.0
582.362		332	validation-stimulus	960.0	536.0	0.0	-357.0
583.297		333	validation-stimulus	960.0	536.0	357.0	0.0
584.234		334	validation-stimulus	960.0	536.0	0.0	0.0
586.294		335	fixation-stimulus	960.0	536.0	0.0	0.0
587.243		336	validation-stimulus	960.0	536.0	-357.0	0.0
588.182		337	validation-stimulus	960.0	536.0	0.0	357.0
589.137		338	validation-stimulus	960.0	536.0	0.0	0.0
590.064		339	validation-stimulus	960.0	536.0	-357.0	357.0
591.015		340	validation-stimulus	960.0	536.0	-357.0	-357.0
591.944		341	validation-stimulus	960.0	536.0	357.0	0.0
592.911		342	validation-stimulus	960.0	536.0	357.0	357.0
593.859		343	validation-stimulus	960.0	536.0	0.0	-357.0
594.81		344	validation-stimulus	960.0	536.0	357.0	-357.0
596.835		345	fixation-stimulus	960.0	536.0	0.0	0.0
597.785		346	validation-stimulus	960.0	536.0	0.0	357.0
598.711		347	validation-stimulus	960.0	536.0	357.0	-357.0
599.653		348	validation-stimulus	960.0	536.0	357.0	357.0
600.61		349	validation-stimulus	960.0	536.0	357.0	0.0
601.559		350	validation-stimulus	960.0	536.0	-357.0	357.0
602.52		351	validation-stimulus	960.0	536.0	-357.0	-357.0
603.47		352	validation-stimulus	960.0	536.0	-357.0	0.0
604.397		353	validation-stimulus	960.0	536.0	0.0	0.0
605.358		354	validation-stimulus	960.0	536.0	0.0	-357.0
607.401		355	fixation-stimulus	960.0	536.0	0.0	0.0
608.365		356	validation-stimulus	960.0	536.0	0.0	-357.0
609.316		357	validation-stimulus	960.0	536.0	0.0	357.0
610.261		358	validation-stimulus	960.0	536.0	357.0	-357.0
611.219		359	validation-stimulus	960.0	536.0	-357.0	0.0
612.175		360	validation-stimulus	960.0	536.0	357.0	0.0
613.128		361	validation-stimulus	960.0	536.0	0.0	0.0
614.054		362	validation-stimulus	960.0	536.0	-357.0	357.0
615.018		363	validation-stimulus	960.0	536.0	357.0	357.0
615.962		364	validation-stimulus	960.0	536.0	-357.0	-357.0
618.03		365	fixation-stimulus	960.0	536.0	0.0	0.0
618.973		366	validation-stimulus	960.0	536.0	0.0	357.0
619.915		367	validation-stimulus	960.0	536.0	-357.0	-357.0
620.863		368	validation-stimulus	960.0	536.0	-357.0	0.0
621.819		369	validation-stimulus	960.0	536.0	0.0	-357.0
622.773		370	validation-stimulus	960.0	536.0	-357.0	357.0
623.726		371	validation-stimulus	960.0	536.0	357.0	357.0
624.66		372	validation-stimulus	960.0	536.0	0.0	0.0
625.605		373	validation-stimulus	960.0	536.0	357.0	0.0
626.552		374	validation-stimulus	960.0	536.0	357.0	-357.0
628.578		375	fixation-stimulus	960.0	536.0	0.0	0.0
629.533		376	validation-stimulus	960.0	536.0	-357.0	-357.0
630.481		377	validation-stimulus	960.0	536.0	0.0	357.0
631.414		378	validation-stimulus	960.0	536.0	357.0	0.0
632.35		379	validation-stimulus	960.0	536.0	0.0	-357.0
633.3		380	validation-stimulus	960.0	536.0	357.0	-357.0
634.252		381	validation-stimulus	960.0	536.0	357.0	357.0
635.2		382	validation-stimulus	960.0	536.0	0.0	0.0
636.132		383	validation-stimulus	960.0	536.0	-357.0	357.0
637.074		384	validation-stimulus	960.0	536.0	-357.0	0.0
639.119		385	fixation-stimulus	960.0	536.0	0.0	0.0
640.078		386	validation-stimulus	960.0	536.0	0.0	357.0
641.03		387	validation-stimulus	960.0	536.0	357.0	0.0
641.989		388	validation-stimulus	960.0	536.0	-357.0	-357.0
642.948		389	validation-stimulus	960.0	536.0	-357.0	0.0
643.898		390	validation-stimulus	960.0	536.0	357.0	-357.0
644.852		391	validation-stimulus	960.0	536.0	0.0	-357.0
645.803		392	validation-stimulus	960.0	536.0	0.0	0.0
646.738		393	validation-stimulus	960.0	536.0	357.0	357.0
647.68		394	validation-stimulus	960.0	536.0	-357.0	357.0
649.724		395	fixation-stimulus	960.0	536.0	0.0	0.0
650.649		396	validation-stimulus	960.0	536.0	-357.0	0.0
651.58		397	validation-stimulus	960.0	536.0	0.0	357.0
652.52		398	validation-stimulus	960.0	536.0	-357.0	357.0
653.479		399	validation-stimulus	960.0	536.0	0.0	-357.0
654.435		400	validation-stimulus	960.0	536.0	357.0	0.0
655.393		401	validation-stimulus	960.0	536.0	0.0	0.0
656.353		402	validation-stimulus	960.0	536.0	-357.0	-357.0
657.293		403	validation-stimulus	960.0	536.0	357.0	-357.0
658.24		404	validation-stimulus	960.0	536.0	357.0	357.0
662.451	4.192	405					
663.775	0.697	406		960.0	536.0		
665.042	0.668	407		960.0	536.0		
666.347	0.719	408		960.0	536.0		
667.609	0.668	409		960.0	536.0		
668.797	0.601	410		960.0	536.0		
669.984	0.606	411		960.0	536.0		
671.232	0.652	412		960.0	536.0		
672.443	0.64	413		960.0	536.0		
673.618	0.588	414		960.0	536.0		
675.058	0.861	415		960.0	536.0		
676.277	0.648	416		960.0	536.0		
677.863	0.992	417		960.0	536.0		
679.293	0.861	418		960.0	536.0		
681.034	1.167	419		960.0	536.0		
684.263	2.634	420		960.0	536.0		
685.515	0.666	421		960.0	536.0		
686.824	0.733	422		960.0	536.0		
688.149	0.733	423		960.0	536.0		
693.128	4.912	424					
695.173		425	fixation-stimulus	960.0	536.0	0.0	0.0
696.106		426	validation-stimulus	960.0	536.0	-357.0	-357.0
697.063		427	validation-stimulus	960.0	536.0	-357.0	357.0
698.019		428	validation-stimulus	960.0	536.0	-357.0	0.0
698.965		429	validation-stimulus	960.0	536.0	0.0	-357.0
699.913		430	validation-stimulus	960.0	536.0	357.0	0.0
700.849		431	validation-stimulus	960.0	536.0	357.0	357.0
701.809		432	validation-stimulus	960.0	536.0	0.0	0.0
702.764		433	validation-stimulus	960.0	536.0	0.0	357.0
703.703		434	validation-stimulus	960.0	536.0	357.0	-357.0
705.765		435	fixation-stimulus	960.0	536.0	0.0	0.0
706.698		436	validation-stimulus	960.0	536.0	0.0	357.0
707.662		437	validation-stimulus	960.0	536.0	357.0	-357.0
708.625		438	validation-stimulus	960.0	536.0	-357.0	-357.0
709.583		439	validation-stimulus	960.0	536.0	-357.0	357.0
710.53		440	validation-stimulus	960.0	536.0	357.0	357.0
711.468		441	validation-stimulus	960.0	536.0	0.0	0.0
712.425		442	validation-stimulus	960.0	536.0	0.0	-357.0
713.371		443	validation-stimulus	960.0	536.0	-357.0	0.0
714.338		444	validation-stimulus	960.0	536.0	357.0	0.0
716.386		445	fixation-stimulus	960.0	536.0	0.0	0.0
717.349		446	validation-stimulus	960.0	536.0	357.0	-357.0
718.307		447	validation-stimulus	960.0	536.0	-357.0	0.0
719.262		448	validation-stimulus	960.0	536.0	0.0	0.0
720.202		449	validation-stimulus	960.0	536.0	357.0	357.0
721.17		450	validation-stimulus	960.0	536.0	0.0	-357.0
722.12		451	validation-stimulus	960.0	536.0	357.0	0.0
723.062		452	validation-stimulus	960.0	536.0	-357.0	-357.0
724.002		453	validation-stimulus	960.0	536.0	-357.0	357.0
724.935		454	validation-stimulus	960.0	536.0	0.0	357.0
726.984		455	fixation-stimulus	960.0	536.0	0.0	0.0
727.934		456	validation-stimulus	960.0	536.0	-357.0	-357.0
728.886		457	validation-stimulus	960.0	536.0	357.0	357.0
729.845		458	validation-stimulus	960.0	536.0	357.0	-357.0
730.799		459	validation-stimulus	960.0	536.0	357.0	0.0
731.742		460	validation-stimulus	960.0	536.0	0.0	0.0
732.7		461	validation-stimulus	960.0	536.0	0.0	357.0
733.652		462	validation-stimulus	960.0	536.0	-357.0	0.0
734.607		463	validation-stimulus	960.0	536.0	0.0	-357.0
735.545		464	validation-stimulus	960.0	536.0	-357.0	357.0
737.621		465	fixation-stimulus	960.0	536.0	0.0	0.0
738.581		466	validation-stimulus	960.0	536.0	0.0	357.0
739.525		467	validation-stimulus	960.0	536.0	-357.0	-357.0
740.463		468	validation-stimulus	960.0	536.0	357.0	-357.0
741.429		469	validation-stimulus	960.0	536.0	-357.0	357.0
742.383		470	validation-stimulus	960.0	536.0	357.0	0.0
743.336		471	validation-stimulus	960.0	536.0	-357.0	0.0
744.306		472	validation-stimulus	960.0	536.0	0.0	-357.0
745.24		473	validation-stimulus	960.0	536.0	357.0	357.0
746.198		474	validation-stimulus	960.0	536.0	0.0	0.0
748.249		475	fixation-stimulus	960.0	536.0	0.0	0.0
749.202		476	validation-stimulus	960.0	536.0	357.0	357.0
750.163		477	validation-stimulus	960.0	536.0	0.0	357.0
751.115		478	validation-stimulus	960.0	536.0	0.0	-357.0
752.068		479	validation-stimulus	960.0	536.0	0.0	0.0
753.014		480	validation-stimulus	960.0	536.0	-357.0	0.0
753.959		481	validation-stimulus	960.0	536.0	-357.0	-357.0
754.907		482	validation-stimulus	960.0	536.0	357.0	0.0
755.863		483	validation-stimulus	960.0	536.0	-357.0	357.0
756.802		484	validation-stimulus	960.0	536.0	357.0	-357.0
758.849		485	fixation-stimulus	960.0	536.0	0.0	0.0
759.796		486	validation-stimulus	960.0	536.0	-357.0	-357.0
760.733		487	validation-stimulus	960.0	536.0	357.0	0.0
761.693		488	validation-stimulus	960.0	536.0	357.0	357.0
762.652		489	validation-stimulus	960.0	536.0	0.0	357.0
763.587		490	validation-stimulus	960.0	536.0	-357.0	357.0
764.545		491	validation-stimulus	960.0	536.0	0.0	0.0
765.484		492	validation-stimulus	960.0	536.0	0.0	-357.0
766.451		493	validation-stimulus	960.0	536.0	-357.0	0.0
767.397		494	validation-stimulus	960.0	536.0	357.0	-357.0
769.446		495	fixation-stimulus	960.0	536.0	0.0	0.0
770.407		496	validation-stimulus	960.0	536.0	357.0	357.0
771.37		497	validation-stimulus	960.0	536.0	357.0	0.0
