onset	duration	trial_index	typeOfSaccade	cueShownAtLeft	intraEnd	isTutorial	isSaccadeExperiment
0.0	64.945	0					
38.331	38.327	1					
42.362	4.027	2					
153.911	111.545	3					
158.246	4.331	4					
158.285		5					
158.286		6					
182.826		7					
190.168		8					
201.085	10.915	9					
211.971	10.883	10					
214.939	2.964	11					
225.352	10.41	12					
241.277	15.923	13					
249.818	8.538	14					
251.831		15					
257.253	5.421	16					
258.323	0.437	17					
259.228	0.335	18					
260.155	0.347	19					
261.046	0.333	20					
262.003	0.405	21					
262.868	0.291	22					
263.742	0.297	23					
264.643	0.33	24					
265.56	0.364	25					
266.458	0.327	26					
267.314	0.283	27					
270.501	3.132	28					
272.29	0.996	29					
273.387	0.33	30					
274.461	0.299	31					
275.547	0.308	32					
276.694	0.381	33					
277.749	0.269	34					
280.754		35					
284.168		36	prosaccade	False	2578.0	True	True
287.416		37	prosaccade	False	2413.0	True	True
290.408		38	prosaccade	False	2161.0	True	True
293.73		39	prosaccade	False	2493.0	True	True
296.743		40	prosaccade	False	2177.0	True	True
299.653		41	prosaccade	False	2079.0	True	True
302.849		42	prosaccade	False	2381.0	True	True
305.883		43	prosaccade	False	2193.0	True	True
308.819		44	prosaccade	True	2120.0	True	True
312.247		45	prosaccade	False	2599.0	True	True
315.26		46					
318.285		47	antisaccade	False	2199.0	True	True
321.451		48	antisaccade	True	2316.0	True	True
324.405		49	antisaccade	True	2135.0	True	True
327.704		50	antisaccade	True	2464.0	True	True
330.942		51	antisaccade	True	2410.0	True	True
334.041		52	antisaccade	False	2257.0	True	True
337.356		53	antisaccade	True	2486.0	True	True
340.737		54	antisaccade	True	2535.0	True	True
343.763		55	antisaccade	True	2208.0	True	True
347.131		56	antisaccade	True	2540.0	True	True
350.01	2.872	57					
352.183	2.169	58					
354.205		59					
355.372	1.163	60					
356.268	0.292	61					
357.16	0.334	62					
358.049	0.326	63					
358.929	0.304	64					
359.822	0.33	65					
360.636	0.257	66					
361.504	0.295	67					
362.326	0.25	68					
363.128	0.238	69					
364.003	0.294	70					
364.806	0.245	71					
366.616	1.76	72					
367.721	0.305	73					
368.761	0.273	74					
369.824	0.261	75					
370.903	0.288	76					
371.922	0.241	77					
372.946	0.222	78					
375.974		79					
378.917		80	prosaccade	True	2113.0	False	True
382.136		81	prosaccade	False	2379.0	False	True
385.327		82	prosaccade	False	2355.0	False	True
388.223		83	prosaccade	False	2086.0	False	True
391.564		84	prosaccade	True	2502.0	False	True
394.762		85	prosaccade	False	2378.0	False	True
397.979		86	prosaccade	False	2381.0	False	True
400.853		87	prosaccade	True	2034.0	False	True
404.028		88	prosaccade	True	2326.0	False	True
407.116		89	prosaccade	False	2243.0	False	True
410.476		90	prosaccade	False	2528.0	False	True
413.864		91	prosaccade	True	2553.0	False	True
416.973		92	prosaccade	False	2257.0	False	True
420.136		93	prosaccade	True	2342.0	False	True
423.361		94	prosaccade	True	2382.0	False	True
426.414		95	prosaccade	False	2222.0	False	True
429.851		96	prosaccade	True	2609.0	False	True
432.707		97	prosaccade	False	2038.0	False	True
435.88		98	prosaccade	True	2342.0	False	True
