onset	duration	trial_index	typeOfSaccade	cueShownAtLeft	intraEnd	isTutorial	isSaccadeExperiment
0.0	6.44	0					
24.969	24.965	1					
28.104	3.132	2					
103.039	74.931	3					
105.598	2.556	4					
107.001		5					
107.003		6					
134.774		7					
154.073		8					
167.263	13.187	9					
183.967	16.7	10					
195.843	11.871	11					
207.109	11.26	12					
218.359	11.247	13					
227.628	9.265	14					
229.635		15					
233.13	3.494	16					
234.034	0.281	17					
235.078	0.461	18					
236.06	0.428	19					
237.05	0.417	20					
237.97	0.363	21					
238.83	0.295	22					
239.722	0.322	23					
240.594	0.31	24					
241.685	0.517	25					
242.802	0.565	26					
243.846	0.467	27					
247.517	3.613	28					
248.582	0.282	29					
249.728	0.364	30					
250.883	0.375	31					
252.014	0.329	32					
253.112	0.314	33					
254.2	0.299	34					
257.205		35					
260.306		36	prosaccade	False	2275.0	True	True
263.65		37	prosaccade	True	2525.0	True	True
267.014		38	prosaccade	True	2534.0	True	True
270.125		39	prosaccade	True	2277.0	True	True
273.448		40	prosaccade	False	2483.0	True	True
276.827		41	prosaccade	False	2551.0	True	True
279.734		42	prosaccade	False	2070.0	True	True
282.79		43	prosaccade	True	2226.0	True	True
286.049		44	prosaccade	False	2423.0	True	True
289.409		45	prosaccade	False	2539.0	True	True
291.42		46					
296.536	5.113	47					
298.419	1.284	48					
299.379	0.393	49					
300.466	0.528	50					
301.33	0.296	51					
302.214	0.328	52					
303.105	0.334	53					
304.033	0.362	54					
304.916	0.309	55					
305.85	0.364	56					
306.809	0.405	57					
307.722	0.334	58					
312.473	4.701	59					
313.601	0.346	60					
314.723	0.319	61					
315.809	0.302	62					
316.849	0.285	63					
317.915	0.261	64					
319.032	0.314	65					
322.054		66					
325.169		67	antisaccade	False	2266.0	True	True
328.534		68	antisaccade	False	2529.0	True	True
331.798		69	antisaccade	True	2430.0	True	True
334.732		70	antisaccade	False	2093.0	True	True
338.184		71	antisaccade	True	2607.0	True	True
341.462		72	antisaccade	True	2441.0	True	True
344.714		73	antisaccade	True	2403.0	True	True
348.067		74	antisaccade	False	2520.0	True	True
351.027		75	antisaccade	True	2118.0	True	True
354.075		76	antisaccade	False	2190.0	True	True
358.465	4.384	77					
364.864	6.394	78					
366.872		79					
368.929	2.05	80					
370.067	0.527	81					
371.051	0.4	82					
372.001	0.393	83					
372.968	0.406	84					
373.927	0.403	85					
374.891	0.398	86					
375.92	0.463	87					
376.885	0.405	88					
377.775	0.333	89					
378.684	0.353	90					
379.587	0.325	91					
384.47	4.833	92					
385.552	0.284	93					
386.637	0.319	94					
387.687	0.244	95					
388.749	0.273	96					
389.828	0.281	97					
390.916	0.287	98					
392.941		99					
394.085	1.137	100					
394.992	0.306	101					
395.857	0.307	102					
396.764	0.348	103					
397.643	0.299	104					
398.525	0.325	105					
399.413	0.326	106					
400.275	0.282	107					
401.127	0.267	108					
401.965	0.264	109					
402.815	0.267	110					
403.425	0.031	111					
405.115	1.64	112					
406.239	0.323	113					
407.337	0.308	114					
408.687	0.565	115					
409.74	0.265	116					
410.815	0.272	117					
411.871	0.251	118					
414.885		119					
418.02		120	prosaccade	True	2290.0	False	True
421.074		121	prosaccade	True	2199.0	False	True
