onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	1.000	FIXA	-0.2	-0.4	-0.7	-0.4	15.453	282.793	35.386	64.690
1.000	0.067	SACC	-0.2	-0.4	0.3	-0.4	13.611	494.227	451.284	451.284
1.067	0.033	FIXA	0.5	-0.4	0.5	-0.4	0.000	261.565	261.565	261.565
