onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.733	FIXA	-0.2	-0.4	0.1	-0.4	8.728	83.813	22.570	22.879
0.733	0.267	SACC	0.1	-0.4	1.3	-0.4	34.959	303.570	119.789	133.151
1.000	0.100	FIXA	1.3	-0.4	1.2	-0.5	1.175	23.587	11.898	11.828
