onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.733	SACC	-0.3	0.0	1.0	0.0	38.124	339.611	78.815	96.095
0.733	0.100	FIXA	1.0	0.0	1.0	0.0	0.136	4.093	0.000	1.364
0.833	0.033	SACC	1.1	0.0	1.1	0.0	0.000	84.788	84.788	84.788
0.867	0.133	FIXA	1.1	0.0	1.0	0.0	2.670	63.790	8.161	20.028
1.000	0.067	SACC	1.1	0.0	1.1	0.0	0.185	125.821	65.685	65.685
1.067	0.033	FIXA	1.2	0.0	1.2	0.0	0.000	83.928	83.928	83.928
