onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.600	FIXA	-0.1	-0.4	-0.1	-0.4	2.924	114.830	37.925	44.904
0.600	0.200	SACC	0.1	-0.4	1.0	-1.0	33.744	427.302	204.167	225.051
0.800	0.300	FIXA	1.0	-1.0	0.9	-0.9	6.080	179.739	47.216	65.103
