onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.700	FIXA	-0.1	-0.3	-0.1	-0.4	1.312	34.876	7.310	15.039
0.700	0.200	SACC	0.0	-0.3	1.1	-0.3	32.055	357.661	152.807	180.093
0.900	0.200	FIXA	1.1	-0.3	0.8	-0.3	9.379	89.529	51.827	47.844
