onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.567	FIXA	-0.3	-0.4	-0.0	-0.5	8.557	80.107	36.068	32.329
0.567	0.200	SACC	0.1	-0.5	1.1	-0.5	30.276	351.170	131.888	169.279
0.767	0.333	FIXA	1.1	-0.6	0.9	-0.6	3.836	34.386	21.091	19.486
