onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.600	FIXA	-0.1	-0.4	-0.1	-0.3	1.952	46.590	23.459	21.558
0.600	0.233	SACC	-0.0	-0.3	1.0	-0.3	33.093	343.115	120.100	147.285
0.833	0.267	FIXA	1.0	-0.3	0.9	-0.4	6.289	46.071	36.951	33.043
