onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.600	FIXA	-0.0	-0.4	-0.0	-0.4	1.275	74.705	12.228	20.151
0.600	0.233	SACC	-0.0	-0.4	1.0	-0.5	31.949	401.918	99.195	145.180
0.833	0.267	FIXA	1.0	-0.5	0.9	-0.5	4.044	56.049	15.674	16.980
