onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.700	FIXA	-0.1	-0.5	-0.2	-0.5	3.550	68.273	16.311	17.635
0.700	0.200	SACC	-0.1	-0.5	1.0	-0.5	34.751	350.672	201.122	188.136
0.900	0.233	FIXA	1.0	-0.5	1.0	-0.5	2.838	31.875	20.516	16.928
