onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.500	FIXA	0.0	-0.3	-0.1	-0.3	3.725	36.856	16.742	15.577
0.500	0.200	SACC	-0.1	-0.3	1.0	-0.4	34.694	329.558	219.623	178.644
0.700	0.433	FIXA	1.0	-0.4	0.9	-0.3	4.237	115.619	12.678	29.687
