onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.600	FIXA	0.1	-0.3	0.0	-0.3	1.529	86.914	9.248	22.747
0.600	0.100	SACC	0.1	-0.3	0.6	-0.3	15.690	265.338	205.352	191.824
0.700	0.400	FIXA	0.8	-0.2	0.9	-0.3	2.221	146.856	20.756	46.175
