onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.567	FIXA	-0.0	-1.5	0.0	-1.4	1.853	150.257	44.511	47.833
0.567	0.167	SACC	-0.0	-1.3	0.9	-1.9	32.463	405.479	214.817	217.849
0.733	0.400	FIXA	0.9	-2.0	0.8	-1.9	1.400	132.965	48.770	51.096
