onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.733	FIXA	0.0	-0.1	0.2	-0.1	4.180	74.132	5.906	14.944
0.733	0.167	SACC	0.3	-0.1	1.0	-0.2	23.252	292.145	161.787	164.402
0.900	0.200	FIXA	1.0	-0.2	0.8	-0.2	7.127	78.230	22.769	39.361
