onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.533	FIXA	-0.1	-0.1	-0.1	-0.2	1.072	49.402	16.159	19.089
0.533	0.167	SACC	-0.1	-0.2	1.2	-0.1	39.067	525.270	132.288	238.406
0.700	0.400	FIXA	1.2	-0.1	0.9	-0.2	9.489	78.700	19.475	29.533
