onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.800	FIXA	-0.0	-0.4	0.3	-0.3	10.131	122.803	10.765	22.056
0.800	0.133	SACC	0.6	-0.3	1.2	-0.3	18.868	302.416	224.851	217.367
0.933	0.167	FIXA	1.2	-0.3	1.0	-0.3	7.519	126.011	45.400	45.260
