onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.700	FIXA	0.2	-0.1	0.1	-0.1	4.038	106.431	30.644	29.442
0.700	0.233	SACC	0.0	-0.1	1.2	-0.3	38.561	456.732	147.241	173.206
0.933	0.200	FIXA	1.2	-0.3	1.0	-0.3	8.112	63.789	46.605	42.188
