onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.600	FIXA	-0.0	-0.3	-0.0	-0.3	0.965	60.232	19.385	17.789
0.600	0.167	SACC	0.1	-0.3	1.1	-0.2	30.173	299.942	211.010	208.690
0.767	0.333	FIXA	1.1	-0.2	0.9	-0.2	7.400	113.874	19.224	30.324
