onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.667	FIXA	-0.1	-0.4	-0.0	-0.4	3.717	48.031	20.932	21.197
0.667	0.200	SACC	0.0	-0.4	1.0	-0.5	31.233	267.775	190.560	165.824
0.867	0.233	FIXA	1.0	-0.5	0.8	-0.5	7.856	51.801	36.100	36.829
