onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.367	FIXA	-0.0	-0.1	0.0	-0.1	1.538	25.758	19.697	16.899
0.367	0.333	SACC	0.0	-0.1	1.0	-0.0	29.561	264.808	27.332	92.584
0.700	0.433	FIXA	1.0	-0.0	1.0	-0.1	2.678	73.770	40.277	41.204
