onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.667	FIXA	-0.4	-0.4	0.1	-0.5	14.608	177.466	17.223	50.642
0.667	0.100	SACC	0.2	-0.5	0.9	-0.5	21.645	464.669	187.321	275.608
0.767	0.333	FIXA	0.9	-0.5	1.0	-0.6	2.801	133.817	32.292	45.983
