onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.600	FIXA	0.0	-0.3	0.1	-0.2	4.146	58.542	10.608	14.168
0.600	0.300	SACC	0.1	-0.2	1.0	-0.1	29.468	283.896	87.412	112.670
0.900	0.233	FIXA	1.0	-0.1	0.9	-0.2	2.215	32.569	15.300	16.281
