onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.500	FIXA	0.0	-0.5	0.1	-0.5	1.086	53.657	16.032	20.984
0.500	0.333	SACC	0.1	-0.4	1.0	-0.5	28.206	245.687	38.196	89.648
0.833	0.267	FIXA	1.0	-0.5	1.0	-0.5	1.665	22.094	6.230	7.618
