onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.533	FIXA	0.0	-0.3	0.0	-0.3	1.081	22.721	7.249	8.286
0.533	0.267	SACC	-0.1	-0.3	1.0	-0.3	33.095	333.040	87.492	136.454
0.800	0.300	FIXA	1.0	-0.3	0.9	-0.3	4.936	49.917	15.880	17.708
