onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.500	FIXA	-0.1	-0.2	-0.1	-0.2	0.434	47.995	18.110	17.576
0.500	0.300	SACC	-0.1	-0.2	1.0	-0.3	35.338	320.093	87.324	128.146
0.800	0.267	FIXA	1.0	-0.3	1.0	-0.3	0.653	49.980	9.766	16.221
