onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.567	FIXA	0.1	-0.3	0.1	-0.3	1.431	108.021	10.842	22.648
0.567	0.100	SACC	0.1	-0.3	0.7	-0.3	19.128	314.971	258.947	202.894
0.667	0.433	FIXA	0.8	-0.3	1.0	-0.3	5.161	80.904	12.169	27.339
