onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.500	FIXA	0.0	-0.3	0.0	-0.3	0.956	83.110	16.479	21.587
0.500	0.267	SACC	0.1	-0.3	1.1	-0.2	32.832	329.765	91.688	126.802
0.767	0.367	FIXA	1.1	-0.2	0.9	-0.2	7.543	47.517	18.006	21.671
