onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.667	FIXA	-0.1	-0.4	0.0	-0.4	3.210	99.257	15.201	22.827
0.667	0.133	SACC	0.2	-0.4	1.2	-0.4	31.062	323.359	304.369	263.056
0.800	0.333	FIXA	1.2	-0.4	0.9	-0.4	6.664	182.155	26.396	41.984
