onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.633	FIXA	-0.0	-0.2	0.2	-0.2	7.217	99.214	12.763	25.264
0.633	0.133	SACC	0.3	-0.2	0.9	-0.2	19.793	240.601	176.597	168.317
0.767	0.367	FIXA	0.9	-0.2	0.9	-0.2	1.661	104.042	14.000	24.651
