onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.500	FIXA	-0.1	-0.2	-0.0	-0.2	3.470	112.633	26.049	34.400
0.500	0.267	SACC	-0.3	-0.2	1.2	0.0	46.901	583.132	285.673	304.901
0.767	0.333	FIXA	1.2	0.0	0.7	0.1	16.600	163.152	33.690	54.624
