onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.667	FIXA	0.0	-1.7	-0.0	-1.8	2.285	85.261	24.478	26.146
0.667	0.167	SACC	0.1	-1.8	1.0	-2.2	29.740	344.456	208.651	202.865
0.833	0.267	FIXA	1.0	-2.2	1.0	-2.3	4.007	60.569	29.706	29.523
