onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.500	FIXA	-0.0	0.0	0.1	0.0	2.759	70.527	14.248	18.820
0.500	0.200	SACC	0.2	0.0	1.1	0.0	27.379	317.707	113.542	149.480
0.700	0.300	FIXA	1.1	0.0	0.9	0.0	4.496	40.263	12.075	14.987
