onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.467	FIXA	0.1	0.0	0.0	0.0	2.241	52.832	3.527	10.316
0.467	0.300	SACC	-0.0	0.0	1.0	0.0	32.221	309.060	46.965	115.348
0.767	0.333	FIXA	1.0	0.0	1.0	0.0	0.064	18.108	5.389	7.689
