onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	1.033	SACC	-0.2	-237.7	0.8	-200.1	1162.846	4236.722	1304.068	1432.835
1.033	0.033	FIXA	0.6	-186.0	0.6	-186.0	0.000	1304.068	1304.068	1304.068
