onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.633	FIXA	-0.1	-0.1	0.0	-0.1	1.818	54.087	15.245	18.032
0.633	0.167	SACC	0.0	-0.2	0.9	-0.1	26.810	278.819	148.658	164.619
0.800	0.300	FIXA	0.9	-0.1	1.0	-0.1	3.586	65.814	30.496	35.504
