onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.633	FIXA	-0.2	-1.9	0.1	-1.6	12.246	133.505	46.632	49.743
0.633	0.200	SACC	0.1	-1.7	1.0	-2.1	30.630	391.354	154.686	174.419
0.833	0.033	FIXA	1.0	-2.1	1.0	-2.1	0.000	8.964	8.964	8.964
0.867	0.133	ISAC	1.0	-2.1	0.8	-1.8	10.062	187.185	64.835	86.837
1.000	0.133	FIXA	0.8	-1.8	0.8	-1.9	2.543	26.832	25.242	20.393
