onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.000	0.567	FIXA	-0.0	-0.2	-0.0	-0.2	0.211	71.745	18.873	21.803
0.567	0.200	SACC	0.1	-0.2	1.0	-0.2	29.088	328.676	150.728	164.045
0.767	0.300	FIXA	1.0	-0.2	0.8	-0.2	6.094	67.757	13.137	21.513
