onset	duration	trial_index	typeOfSaccade	cueShownAtLeft	intraEnd	isTutorial	isSaccadeExperiment
0.0	309.48	0					
44.595	44.591	1					
48.401	3.804	2					
196.23	147.826	3					
201.014	4.78	4					
202.429		5					
202.431		6					
241.617		7					
251.417		8					
267.343	15.923	9					
291.773	24.427	10					
303.243	11.465	11					
318.261	15.013	12					
358.666	40.402	13					
370.025	11.356	14					
372.027		15					
378.28	6.251	16					
379.504	0.604	17					
380.461	0.394	18					
381.462	0.427	19					
382.381	0.362	20					
383.395	0.46	21					
384.288	0.334	22					
385.256	0.403	23					
386.248	0.429	24					
387.151	0.334	25					
388.065	0.362	26					
388.948	0.328	27					
394.207	5.204	28					
395.349	0.36	29					
396.466	0.33	30					
397.545	0.277	31					
398.721	0.38	32					
399.889	0.368	33					
401.083	0.413	34					
404.088		35					
406.961		36	prosaccade	True	2028.0	True	True
409.88		37	prosaccade	False	2089.0	True	True
412.819		38	prosaccade	True	2107.0	True	True
416.253		39	prosaccade	False	2604.0	True	True
419.332		40	prosaccade	True	2244.0	True	True
422.453		41	prosaccade	True	2299.0	True	True
425.55		42	prosaccade	False	2246.0	True	True
428.486		43	prosaccade	False	2125.0	True	True
431.398		44	prosaccade	True	2075.0	True	True
434.541		45	prosaccade	False	2317.0	True	True
437.566		46					
440.426		47	antisaccade	False	2029.0	True	True
443.427		48	antisaccade	False	2153.0	True	True
446.558		49	antisaccade	True	2278.0	True	True
449.513		50	antisaccade	True	2140.0	True	True
452.933		51	antisaccade	False	2602.0	True	True
456.147		52	antisaccade	False	2378.0	True	True
459.482		53	antisaccade	True	2508.0	True	True
462.619		54	antisaccade	True	2308.0	True	True
465.748		55	antisaccade	True	2296.0	True	True
469.103		56	antisaccade	False	2501.0	True	True
479.734	10.626	57					
483.298	3.559	58					
485.322		59					
486.828	1.502	60					
487.893	0.448	61					
488.812	0.361	62					
489.71	0.33	63					
490.693	0.413	64					
491.582	0.332	65					
492.484	0.335	66					
493.382	0.335	67					
494.293	0.355	68					
495.113	0.264	69					
495.861	0.169	70					
496.751	0.335	71					
498.98	2.179	72					
500.139	0.382	73					
501.166	0.225	74					
502.221	0.279	75					
503.244	0.228	76					
504.189	0.158	77					
505.233	0.26	78					
508.243		79					
511.208		80	prosaccade	True	2107.0	False	True
514.608		81	prosaccade	True	2580.0	False	True
517.785		82	prosaccade	False	2328.0	False	True
520.815		83	prosaccade	False	2213.0	False	True
523.944		84	prosaccade	True	2283.0	False	True
526.935		85	prosaccade	False	2152.0	False	True
529.979		86	prosaccade	False	2212.0	False	True
532.846		87	prosaccade	False	2025.0	False	True
536.15		88	prosaccade	True	2453.0	False	True
539.337		89	prosaccade	True	2342.0	False	True
542.339		90	prosaccade	False	2151.0	False	True
545.491		91	prosaccade	True	2310.0	False	True
548.619		92	prosaccade	False	2293.0	False	True
551.641		93	prosaccade	True	2170.0	False	True
554.861		94	prosaccade	True	2382.0	False	True
557.983		95	prosaccade	True	2287.0	False	True
561.105		96	prosaccade	True	2291.0	False	True
564.182		97	prosaccade	False	2237.0	False	True
