onset	duration	trial_index	typeOfSaccade	cueShownAtLeft	intraEnd	isTutorial	isSaccadeExperiment
0.0	1.006	0					
7.183	7.178	1					
7.894	0.709	2					
53.933	46.036	3					
59.483	5.546	4					
60.88		5					
60.881		6					
69.876		7					
75.608		8					
83.662	8.052	9					
91.786	8.123	10					
100.06	8.269	11					
108.906	8.843	12					
126.003	17.095	13					
134.345	8.341	14					
136.356		15					
141.417	5.06	16					
142.573	0.548	17					
143.62	0.494	18					
144.657	0.466	19					
145.637	0.415	20					
146.688	0.497	21					
147.719	0.463	22					
148.667	0.392	23					
149.721	0.496	24					
150.768	0.477	25					
151.761	0.435	26					
152.773	0.444	27					
154.211	1.381	28					
155.448	0.456	29					
156.473	0.242	30					
157.497	0.245	31					
158.522	0.245	32					
159.495	0.193	33					
160.524	0.241	34					
163.543		35					
166.986		36	prosaccade	False	2624.0	True	True
170.083		37	prosaccade	True	2265.0	True	True
173.302		38	prosaccade	True	2381.0	True	True
176.219		39	prosaccade	True	2069.0	True	True
179.289		40	prosaccade	True	2246.0	True	True
182.241		41	prosaccade	False	2120.0	True	True
185.124		42	prosaccade	False	2051.0	True	True
188.543		43	prosaccade	False	2596.0	True	True
191.71		44	prosaccade	True	2337.0	True	True
195.031		45	prosaccade	True	2487.0	True	True
198.054		46					
200.944		47	antisaccade	True	2079.0	True	True
204.081		48	antisaccade	False	2284.0	True	True
207.314		49	antisaccade	True	2404.0	True	True
210.241		50	antisaccade	True	2089.0	True	True
213.342		51	antisaccade	False	2263.0	True	True
216.47		52	antisaccade	True	2278.0	True	True
219.773		53	antisaccade	True	2469.0	True	True
222.907		54	antisaccade	False	2288.0	True	True
225.906		55	antisaccade	False	2170.0	True	True
229.057		56	antisaccade	False	2311.0	True	True
231.953	2.891	57					
233.996	2.037	58					
236.017		59					
240.521	4.5	60					
241.624	0.504	61					
242.616	0.43	62					
243.816	0.642	63					
244.884	0.497	64					
246.051	0.596	65					
247.233	0.628	66					
248.252	0.463	67					
249.519	0.697	68					
250.635	0.557	69					
252.199	1.004	70					
253.465	0.693	71					
255.559	2.029	72					
256.873	0.528	73					
258.032	0.37	74					
259.17	0.352	75					
260.445	0.499	76					
261.618	0.375	77					
262.687	0.293	78					
265.707		79					
268.698		80	prosaccade	True	2168.0	False	True
271.699		81	prosaccade	False	2165.0	False	True
274.679		82	prosaccade	True	2143.0	False	True
277.574		83	prosaccade	False	2058.0	False	True
280.88		84	prosaccade	False	2478.0	False	True
284.275		85	prosaccade	False	2559.0	False	True
287.499		86	prosaccade	False	2386.0	False	True
290.751		87	prosaccade	False	2418.0	False	True
293.634		88	prosaccade	False	2046.0	False	True
296.553		89	prosaccade	True	2080.0	False	True
299.651		90	prosaccade	False	2274.0	False	True
303.038		91	prosaccade	True	2540.0	False	True
306.169		92	prosaccade	False	2297.0	False	True
309.616		93	prosaccade	True	2595.0	False	True
312.592		94	prosaccade	False	2125.0	False	True
315.954		95	prosaccade	True	2519.0	False	True
318.92		96	prosaccade	True	2120.0	False	True
322.213		97	prosaccade	True	2474.0	False	True
325.483		98	prosaccade	True	2445.0	False	True
328.351		99	prosaccade	False	2026.0	False	True
331.374		100					
334.406		101	antisaccade	False	2208.0	False	True
337.494		102	antisaccade	True	2252.0	False	True
340.508		103	antisaccade	False	2194.0	False	True
343.702		104	antisaccade	True	2357.0	False	True
346.84		105	antisaccade	True	2299.0	False	True
349.856		106	antisaccade	True	2177.0	False	True
352.789		107	antisaccade	True	2096.0	False	True
355.976		108	antisaccade	False	2348.0	False	True
358.891		109	antisaccade	True	2076.0	False	True
362.012		110	antisaccade	True	2270.0	False	True
365.343		111	antisaccade	True	2510.0	False	True
368.347		112	antisaccade	True	2184.0	False	True
371.274		113	antisaccade	False	2093.0	False	True
374.615		114	antisaccade	True	2529.0	False	True
378.062		115	antisaccade	False	2601.0	False	True
381.326		116	antisaccade	False	2414.0	False	True
384.522		117	antisaccade	False	2355.0	False	True
387.45		118	antisaccade	False	2096.0	False	True
390.553		119	antisaccade	False	2265.0	False	True
393.985		120	antisaccade	False	2573.0	False	True
396.999		121					
399.887		122	prosaccade	False	2053.0	False	True
402.856		123	prosaccade	True	2130.0	False	True
405.958		124	prosaccade	True	2244.0	False	True
408.912		125	prosaccade	False	2100.0	False	True
411.9		126	prosaccade	True	2150.0	False	True
415.081		127	prosaccade	False	2327.0	False	True
418.009		128	prosaccade	False	2089.0	False	True
421.043		129	prosaccade	True	2191.0	False	True
424.413		130	prosaccade	True	2539.0	False	True
427.615		131	prosaccade	True	2382.0	False	True
430.911		132	prosaccade	True	2476.0	False	True
434.28		133	prosaccade	True	2528.0	False	True
437.233		134	prosaccade	True	2100.0	False	True
440.358		135	prosaccade	True	2268.0	False	True
443.288		136	prosaccade	False	2103.0	False	True
446.553		137	prosaccade	False	2433.0	False	True
449.557		138	prosaccade	True	2174.0	False	True
452.549		139	prosaccade	False	2156.0	False	True
455.841		140	prosaccade	False	2453.0	False	True
458.946		141	prosaccade	True	2242.0	False	True
460.966		142					
463.57	2.591	143					
464.755	0.57	144					
465.815	0.49	145					
466.83	0.43	146					
467.883	0.464	147					
469.336	0.884	148					
470.355	0.436	149					
471.448	0.526	150					
472.517	0.496	151					
473.651	0.563	152					
474.664	0.427	153					
475.866	0.612	154					
477.605	1.682	155					
478.974	0.581	156					
480.114	0.355	157					
481.245	0.336	158					
482.459	0.421	159					
483.705	0.458	160					
484.911	0.408	161					
487.936		162					
491.135		163	antisaccade	False	2359.0	False	True
494.191		164	antisaccade	True	2211.0	False	True
497.499		165	antisaccade	False	2449.0	False	True
500.878		166	antisaccade	True	2527.0	False	True
504.206		167	antisaccade	True	2485.0	False	True
507.587		168	antisaccade	False	2522.0	False	True
510.758		169	antisaccade	True	2340.0	False	True
513.819		170	antisaccade	False	2226.0	False	True
517.226		171	antisaccade	False	2576.0	False	True
520.673		172	antisaccade	False	2582.0	False	True
523.773		173	antisaccade	True	2283.0	False	True
526.734		174	antisaccade	False	2121.0	False	True
529.789		175	antisaccade	True	2223.0	False	True
533.001		176	antisaccade	True	2370.0	False	True
535.878		177	antisaccade	False	2051.0	False	True
539.121		178	antisaccade	True	2402.0	False	True
542.074		179	antisaccade	True	2095.0	False	True
545.366		180	antisaccade	True	2455.0	False	True
548.417		181	antisaccade	True	2230.0	False	True
551.586		182	antisaccade	True	2326.0	False	True
560.786	9.185	183					
562.812		184					
564.42	1.593	185					
565.56	0.529	186					
567.001	0.868	187					
568.278	0.696	188					
569.428	0.579	189					
570.633	0.634	190					
571.844	0.644	191					
572.977	0.544	192					
574.102	0.535	193					
575.127	0.441	194					
576.331	0.629	195					
577.53	0.612	196					
578.629	1.04	197					
579.749	0.324	198					
580.886	0.333	199					
582.026	0.329	200					
583.362	0.533	201					
584.505	0.336	202					
586.156	0.837	203					
589.185		204					
592.289		205	prosaccade	True	2250.0	False	True
595.514		206	prosaccade	False	2374.0	False	True
598.381		207	prosaccade	False	2025.0	False	True
601.372		208	prosaccade	False	2144.0	False	True
604.621		209	prosaccade	True	2398.0	False	True
607.963		210	prosaccade	True	2498.0	False	True
611.368		211	prosaccade	True	2553.0	False	True
614.351		212	prosaccade	False	2142.0	False	True
617.732		213	prosaccade	False	2532.0	False	True
620.638		214	prosaccade	False	2070.0	False	True
624.101		215	prosaccade	False	2598.0	False	True
627.108		216	prosaccade	True	2165.0	False	True
630.577		217	prosaccade	False	2600.0	False	True
633.879		218	prosaccade	True	2453.0	False	True
637.126		219	prosaccade	True	2410.0	False	True
640.458		220	prosaccade	False	2467.0	False	True
643.339		221	prosaccade	True	2036.0	False	True
646.274		222	prosaccade	True	2088.0	False	True
649.566		223	prosaccade	True	2440.0	False	True
652.944		224	prosaccade	True	2556.0	False	True
655.983		225					
659.29		226	antisaccade	False	2465.0	False	True
662.569		227	antisaccade	True	2436.0	False	True
665.937		228	antisaccade	True	2531.0	False	True
669.221		229	antisaccade	True	2455.0	False	True
672.217		230	antisaccade	True	2171.0	False	True
675.5		231	antisaccade	False	2438.0	False	True
678.635		232	antisaccade	False	2289.0	False	True
682.03		233	antisaccade	True	2543.0	False	True
685.167		234	antisaccade	True	2286.0	False	True
688.07		235	antisaccade	False	2049.0	False	True
691.394		236	antisaccade	True	2465.0	False	True
694.274		237	antisaccade	True	2052.0	False	True
697.246		238	antisaccade	False	2130.0	False	True
700.142		239	antisaccade	True	2048.0	False	True
703.042		240	antisaccade	False	2055.0	False	True
706.23		241	antisaccade	False	2326.0	False	True
709.644		242	antisaccade	True	2564.0	False	True
712.978		243	antisaccade	True	2487.0	False	True
715.878		244	antisaccade	True	2053.0	False	True
718.752		245	antisaccade	True	2036.0	False	True
721.788		246					
724.854		247	prosaccade	False	2210.0	False	True
727.982		248	prosaccade	False	2296.0	False	True
731.027		249	prosaccade	True	2199.0	False	True
734.127		250	prosaccade	False	2244.0	False	True
737.351		251	prosaccade	True	2357.0	False	True
740.308		252	prosaccade	False	2096.0	False	True
743.662		253	prosaccade	False	2508.0	False	True
746.67		254	prosaccade	False	2176.0	False	True
749.843		255	prosaccade	True	2321.0	False	True
752.805		256	prosaccade	False	2095.0	False	True
756.236		257	prosaccade	False	2562.0	False	True
759.65		258	prosaccade	False	2587.0	False	True
762.751		259	prosaccade	True	2252.0	False	True
765.939		260	prosaccade	False	2328.0	False	True
768.947		261	prosaccade	False	2165.0	False	True
772.359		262	prosaccade	True	2558.0	False	True
775.527		263	prosaccade	False	2305.0	False	True
778.513		264	prosaccade	False	2147.0	False	True
781.732		265	prosaccade	False	2358.0	False	True
785.016		266	prosaccade	False	2414.0	False	True
788.059		267					
791.283		268	antisaccade	False	2349.0	False	True
794.61		269	antisaccade	True	2470.0	False	True
798.02		270	antisaccade	True	2576.0	False	True
801.138		271	antisaccade	False	2289.0	False	True
804.056		272	antisaccade	False	2061.0	False	True
807.442		273	antisaccade	False	2550.0	False	True
810.434		274	antisaccade	True	2123.0	False	True
813.386		275	antisaccade	True	2102.0	False	True
816.797		276	antisaccade	True	2561.0	False	True
819.787		277	antisaccade	True	2139.0	False	True
823.093		278	antisaccade	False	2457.0	False	True
826.0		279	antisaccade	False	2063.0	False	True
829.454		280	antisaccade	True	2603.0	False	True
832.884		281	antisaccade	False	2565.0	False	True
836.052		282	antisaccade	True	2319.0	False	True
839.269		283	antisaccade	True	2349.0	False	True
842.671		284	antisaccade	True	2564.0	False	True
845.652		285	antisaccade	True	2112.0	False	True
848.694		286	antisaccade	False	2167.0	False	True
851.774		287	antisaccade	True	2233.0	False	True
865.356	13.555	288					
867.407		289					
869.437		290					
873.28	3.816	291					
874.231	0.326	292					
875.198	0.349	293					
876.188	0.398	294					
877.071	0.299	295					
878.091	0.433	296					
879.098	0.423	297					
880.2	0.522	298					
881.201	0.401	299					
882.253	0.464	300					
883.287	0.446	301					
884.419	0.558	302					
885.697	1.209	303					
886.762	0.258	304					
887.767	0.205	305					
888.862	0.291	306					
889.996	0.349	307					
891.096	0.288	308					
892.174	0.294	309					
895.225		310					
898.45		311	prosaccade	True	2347.0	False	True
901.418		312	prosaccade	False	2101.0	False	True
904.532		313	prosaccade	True	2253.0	False	True
907.737		314	prosaccade	False	2354.0	False	True
911.152		315	prosaccade	True	2542.0	False	True
914.072		316	prosaccade	True	2068.0	False	True
917.218		317	prosaccade	False	2305.0	False	True
920.606		318	prosaccade	True	2536.0	False	True
923.512		319	prosaccade	False	2049.0	False	True
926.858		320	prosaccade	True	2496.0	False	True
929.776		321	prosaccade	True	2059.0	False	True
933.231		322	prosaccade	True	2617.0	False	True
936.249		323	prosaccade	False	2179.0	False	True
939.499		324	prosaccade	True	2392.0	False	True
942.885		325	prosaccade	True	2515.0	False	True
946.341		326	prosaccade	False	2606.0	False	True
949.28		327	prosaccade	True	2084.0	False	True
952.302		328	prosaccade	True	2177.0	False	True
955.388		329	prosaccade	True	2241.0	False	True
958.516		330	prosaccade	False	2269.0	False	True
961.549		331					
964.687		332	antisaccade	True	2279.0	False	True
968.072		333	antisaccade	False	2522.0	False	True
971.046		334	antisaccade	False	2118.0	False	True
974.232		335	antisaccade	False	2332.0	False	True
977.412		336	antisaccade	True	2311.0	False	True
980.475		337	antisaccade	False	2200.0	False	True
983.493		338	antisaccade	False	2146.0	False	True
986.61		339	antisaccade	False	2281.0	False	True
989.595		340	antisaccade	True	2122.0	False	True
993.051		341	antisaccade	False	2580.0	False	True
996.141		342	antisaccade	True	2237.0	False	True
