onset	duration	trial_index	trial-tag	center_x	center_y	start-x	start-y
350.748		249	validation-stimulus	960.0	536.0	0.0	-381.0
351.709		250	validation-stimulus	960.0	536.0	0.0	0.0
352.653		251	validation-stimulus	960.0	536.0	0.0	381.0
353.587		252	validation-stimulus	960.0	536.0	381.0	381.0
354.513		253	validation-stimulus	960.0	536.0	381.0	-381.0
355.465		254	validation-stimulus	960.0	536.0	-381.0	381.0
357.508		255	fixation-stimulus	960.0	536.0	0.0	0.0
358.468		256	validation-stimulus	960.0	536.0	0.0	381.0
359.43		257	validation-stimulus	960.0	536.0	-381.0	0.0
360.372		258	validation-stimulus	960.0	536.0	381.0	-381.0
361.321		259	validation-stimulus	960.0	536.0	381.0	381.0
362.265		260	validation-stimulus	960.0	536.0	0.0	0.0
363.212		261	validation-stimulus	960.0	536.0	-381.0	-381.0
364.146		262	validation-stimulus	960.0	536.0	381.0	0.0
365.089		263	validation-stimulus	960.0	536.0	0.0	-381.0
366.044		264	validation-stimulus	960.0	536.0	-381.0	381.0
368.088		265	fixation-stimulus	960.0	536.0	0.0	0.0
369.03		266	validation-stimulus	960.0	536.0	0.0	-381.0
369.981		267	validation-stimulus	960.0	536.0	-381.0	-381.0
370.931		268	validation-stimulus	960.0	536.0	381.0	0.0
371.882		269	validation-stimulus	960.0	536.0	0.0	381.0
372.839		270	validation-stimulus	960.0	536.0	-381.0	0.0
373.782		271	validation-stimulus	960.0	536.0	381.0	-381.0
374.734		272	validation-stimulus	960.0	536.0	0.0	0.0
375.692		273	validation-stimulus	960.0	536.0	-381.0	381.0
376.625		274	validation-stimulus	960.0	536.0	381.0	381.0
378.695		275	fixation-stimulus	960.0	536.0	0.0	0.0
379.661		276	validation-stimulus	960.0	536.0	0.0	381.0
380.601		277	validation-stimulus	960.0	536.0	0.0	-381.0
381.524		278	validation-stimulus	960.0	536.0	-381.0	-381.0
382.465		279	validation-stimulus	960.0	536.0	0.0	0.0
383.419		280	validation-stimulus	960.0	536.0	381.0	381.0
384.369		281	validation-stimulus	960.0	536.0	-381.0	0.0
385.319		282	validation-stimulus	960.0	536.0	381.0	0.0
386.265		283	validation-stimulus	960.0	536.0	381.0	-381.0
387.214		284	validation-stimulus	960.0	536.0	-381.0	381.0
389.27		285	fixation-stimulus	960.0	536.0	0.0	0.0
390.222		286	validation-stimulus	960.0	536.0	-381.0	381.0
391.174		287	validation-stimulus	960.0	536.0	0.0	381.0
392.113		288	validation-stimulus	960.0	536.0	-381.0	0.0
393.048		289	validation-stimulus	960.0	536.0	-381.0	-381.0
393.985		290	validation-stimulus	960.0	536.0	381.0	-381.0
394.924		291	validation-stimulus	960.0	536.0	381.0	381.0
395.877		292	validation-stimulus	960.0	536.0	381.0	0.0
396.814		293	validation-stimulus	960.0	536.0	0.0	0.0
397.76		294	validation-stimulus	960.0	536.0	0.0	-381.0
399.805		295	fixation-stimulus	960.0	536.0	0.0	0.0
400.751		296	validation-stimulus	960.0	536.0	0.0	0.0
401.694		297	validation-stimulus	960.0	536.0	0.0	381.0
402.624		298	validation-stimulus	960.0	536.0	0.0	-381.0
403.558		299	validation-stimulus	960.0	536.0	381.0	-381.0
404.495		300	validation-stimulus	960.0	536.0	-381.0	381.0
405.435		301	validation-stimulus	960.0	536.0	-381.0	0.0
406.382		302	validation-stimulus	960.0	536.0	381.0	0.0
407.335		303	validation-stimulus	960.0	536.0	381.0	381.0
408.286		304	validation-stimulus	960.0	536.0	-381.0	-381.0
411.272	2.968	305					
413.079	1.19	306		960.0	536.0		
414.494	0.822	307		960.0	536.0		
416.008	0.933	308		960.0	536.0		
417.611	1.036	309		960.0	536.0		
419.363	1.171	310		960.0	536.0		
421.021	1.09	311		960.0	536.0		
422.732	1.123	312		960.0	536.0		
424.571	1.247	313		960.0	536.0		
426.372	1.226	314		960.0	536.0		
428.031	1.088	315		960.0	536.0		
429.808	1.196	316		960.0	536.0		
431.558	1.164	317		960.0	536.0		
433.3	1.156	318		960.0	536.0		
435.051	1.17	319		960.0	536.0		
436.747	1.116	320		960.0	536.0		
438.48	1.152	321		960.0	536.0		
440.245	1.197	322		960.0	536.0		
441.911	1.1	323		960.0	536.0		
442.778	0.804	324					
444.819		325	fixation-stimulus	960.0	536.0	0.0	0.0
445.77		326	validation-stimulus	960.0	536.0	381.0	-381.0
446.707		327	validation-stimulus	960.0	536.0	0.0	0.0
447.642		328	validation-stimulus	960.0	536.0	-381.0	381.0
448.591		329	validation-stimulus	960.0	536.0	381.0	381.0
449.538		330	validation-stimulus	960.0	536.0	381.0	0.0
450.492		331	validation-stimulus	960.0	536.0	0.0	-381.0
451.453		332	validation-stimulus	960.0	536.0	-381.0	-381.0
452.394		333	validation-stimulus	960.0	536.0	-381.0	0.0
453.321		334	validation-stimulus	960.0	536.0	0.0	381.0
455.343		335	fixation-stimulus	960.0	536.0	0.0	0.0
456.298		336	validation-stimulus	960.0	536.0	0.0	381.0
457.249		337	validation-stimulus	960.0	536.0	381.0	381.0
458.187		338	validation-stimulus	960.0	536.0	381.0	-381.0
459.141		339	validation-stimulus	960.0	536.0	-381.0	0.0
460.093		340	validation-stimulus	960.0	536.0	-381.0	-381.0
461.046		341	validation-stimulus	960.0	536.0	0.0	-381.0
462.0		342	validation-stimulus	960.0	536.0	0.0	0.0
462.93		343	validation-stimulus	960.0	536.0	381.0	0.0
463.862		344	validation-stimulus	960.0	536.0	-381.0	381.0
465.926		345	fixation-stimulus	960.0	536.0	0.0	0.0
466.882		346	validation-stimulus	960.0	536.0	381.0	0.0
467.814		347	validation-stimulus	960.0	536.0	381.0	381.0
468.784		348	validation-stimulus	960.0	536.0	-381.0	0.0
469.731		349	validation-stimulus	960.0	536.0	-381.0	381.0
470.68		350	validation-stimulus	960.0	536.0	-381.0	-381.0
471.616		351	validation-stimulus	960.0	536.0	381.0	-381.0
472.549		352	validation-stimulus	960.0	536.0	0.0	-381.0
473.51		353	validation-stimulus	960.0	536.0	0.0	381.0
474.464		354	validation-stimulus	960.0	536.0	0.0	0.0
476.508		355	fixation-stimulus	960.0	536.0	0.0	0.0
477.463		356	validation-stimulus	960.0	536.0	0.0	0.0
478.408		357	validation-stimulus	960.0	536.0	-381.0	-381.0
479.362		358	validation-stimulus	960.0	536.0	-381.0	0.0
480.31		359	validation-stimulus	960.0	536.0	381.0	-381.0
481.257		360	validation-stimulus	960.0	536.0	-381.0	381.0
482.206		361	validation-stimulus	960.0	536.0	0.0	-381.0
483.162		362	validation-stimulus	960.0	536.0	0.0	381.0
484.114		363	validation-stimulus	960.0	536.0	381.0	0.0
485.062		364	validation-stimulus	960.0	536.0	381.0	381.0
487.087		365	fixation-stimulus	960.0	536.0	0.0	0.0
488.02		366	validation-stimulus	960.0	536.0	-381.0	-381.0
488.954		367	validation-stimulus	960.0	536.0	381.0	0.0
489.907		368	validation-stimulus	960.0	536.0	0.0	-381.0
490.86		369	validation-stimulus	960.0	536.0	-381.0	0.0
491.807		370	validation-stimulus	960.0	536.0	0.0	381.0
492.761		371	validation-stimulus	960.0	536.0	-381.0	381.0
493.689		372	validation-stimulus	960.0	536.0	381.0	-381.0
494.637		373	validation-stimulus	960.0	536.0	381.0	381.0
495.589		374	validation-stimulus	960.0	536.0	0.0	0.0
497.634		375	fixation-stimulus	960.0	536.0	0.0	0.0
498.589		376	validation-stimulus	960.0	536.0	0.0	381.0
499.535		377	validation-stimulus	960.0	536.0	381.0	-381.0
500.485		378	validation-stimulus	960.0	536.0	381.0	381.0
501.443		379	validation-stimulus	960.0	536.0	0.0	0.0
502.396		380	validation-stimulus	960.0	536.0	-381.0	0.0
503.352		381	validation-stimulus	960.0	536.0	-381.0	381.0
504.299		382	validation-stimulus	960.0	536.0	-381.0	-381.0
505.253		383	validation-stimulus	960.0	536.0	381.0	0.0
506.209		384	validation-stimulus	960.0	536.0	0.0	-381.0
508.265		385	fixation-stimulus	960.0	536.0	0.0	0.0
509.224		386	validation-stimulus	960.0	536.0	381.0	0.0
510.154		387	validation-stimulus	960.0	536.0	-381.0	0.0
511.112		388	validation-stimulus	960.0	536.0	-381.0	-381.0
512.041		389	validation-stimulus	960.0	536.0	0.0	0.0
512.975		390	validation-stimulus	960.0	536.0	-381.0	381.0
513.927		391	validation-stimulus	960.0	536.0	0.0	381.0
514.866		392	validation-stimulus	960.0	536.0	381.0	381.0
515.823		393	validation-stimulus	960.0	536.0	381.0	-381.0
516.778		394	validation-stimulus	960.0	536.0	0.0	-381.0
518.827		395	fixation-stimulus	960.0	536.0	0.0	0.0
519.777		396	validation-stimulus	960.0	536.0	-381.0	381.0
520.728		397	validation-stimulus	960.0	536.0	381.0	0.0
521.691		398	validation-stimulus	960.0	536.0	-381.0	0.0
522.649		399	validation-stimulus	960.0	536.0	0.0	-381.0
523.608		400	validation-stimulus	960.0	536.0	0.0	381.0
524.54		401	validation-stimulus	960.0	536.0	381.0	381.0
525.498		402	validation-stimulus	960.0	536.0	0.0	0.0
526.442		403	validation-stimulus	960.0	536.0	-381.0	-381.0
527.386		404	validation-stimulus	960.0	536.0	381.0	-381.0
531.097	3.692	405					
532.768	1.06	406		960.0	536.0		
534.041	0.7	407		960.0	536.0		
535.42	0.795	408		960.0	536.0		
536.918	0.911	409		960.0	536.0		
538.721	1.229	410		960.0	536.0		
540.391	1.083	411		960.0	536.0		
541.902	0.929	412		960.0	536.0		
543.223	0.745	413		960.0	536.0		
544.422	0.612	414		960.0	536.0		
545.69	0.681	415		960.0	536.0		
547.124	0.862	416		960.0	536.0		
548.49	0.794	417		960.0	536.0		
550.208	1.145	418		960.0	536.0		
551.614	0.805	419		960.0	536.0		
553.075	0.88	420		960.0	536.0		
554.668	1.007	421		960.0	536.0		
556.376	1.13	422		960.0	536.0		
557.998	1.049	423		960.0	536.0		
560.658	2.595	424					
562.72		425	fixation-stimulus	960.0	536.0	0.0	0.0
563.68		426	validation-stimulus	960.0	536.0	381.0	381.0
564.635		427	validation-stimulus	960.0	536.0	0.0	0.0
565.592		428	validation-stimulus	960.0	536.0	381.0	0.0
566.547		429	validation-stimulus	960.0	536.0	-381.0	-381.0
567.504		430	validation-stimulus	960.0	536.0	-381.0	0.0
568.443		431	validation-stimulus	960.0	536.0	381.0	-381.0
569.404		432	validation-stimulus	960.0	536.0	-381.0	381.0
570.368		433	validation-stimulus	960.0	536.0	0.0	-381.0
571.313		434	validation-stimulus	960.0	536.0	0.0	381.0
573.388		435	fixation-stimulus	960.0	536.0	0.0	0.0
574.339		436	validation-stimulus	960.0	536.0	0.0	-381.0
575.295		437	validation-stimulus	960.0	536.0	0.0	381.0
576.245		438	validation-stimulus	960.0	536.0	-381.0	0.0
577.181		439	validation-stimulus	960.0	536.0	-381.0	381.0
578.133		440	validation-stimulus	960.0	536.0	0.0	0.0
579.095		441	validation-stimulus	960.0	536.0	-381.0	-381.0
580.048		442	validation-stimulus	960.0	536.0	381.0	381.0
581.011		443	validation-stimulus	960.0	536.0	381.0	-381.0
581.967		444	validation-stimulus	960.0	536.0	381.0	0.0
584.024		445	fixation-stimulus	960.0	536.0	0.0	0.0
584.981		446	validation-stimulus	960.0	536.0	-381.0	-381.0
585.927		447	validation-stimulus	960.0	536.0	-381.0	0.0
586.877		448	validation-stimulus	960.0	536.0	0.0	-381.0
587.836		449	validation-stimulus	960.0	536.0	0.0	381.0
588.787		450	validation-stimulus	960.0	536.0	381.0	381.0
589.739		451	validation-stimulus	960.0	536.0	0.0	0.0
590.697		452	validation-stimulus	960.0	536.0	381.0	0.0
591.638		453	validation-stimulus	960.0	536.0	-381.0	381.0
592.587		454	validation-stimulus	960.0	536.0	381.0	-381.0
594.648		455	fixation-stimulus	960.0	536.0	0.0	0.0
595.603		456	validation-stimulus	960.0	536.0	-381.0	-381.0
596.57		457	validation-stimulus	960.0	536.0	0.0	-381.0
597.514		458	validation-stimulus	960.0	536.0	381.0	-381.0
598.472		459	validation-stimulus	960.0	536.0	381.0	0.0
599.429		460	validation-stimulus	960.0	536.0	381.0	381.0
600.385		461	validation-stimulus	960.0	536.0	-381.0	0.0
601.342		462	validation-stimulus	960.0	536.0	-381.0	381.0
602.297		463	validation-stimulus	960.0	536.0	0.0	0.0
603.238		464	validation-stimulus	960.0	536.0	0.0	381.0
605.296		465	fixation-stimulus	960.0	536.0	0.0	0.0
606.257		466	validation-stimulus	960.0	536.0	0.0	-381.0
607.209		467	validation-stimulus	960.0	536.0	381.0	0.0
608.158		468	validation-stimulus	960.0	536.0	0.0	381.0
609.107		469	validation-stimulus	960.0	536.0	-381.0	381.0
610.038		470	validation-stimulus	960.0	536.0	0.0	0.0
610.993		471	validation-stimulus	960.0	536.0	-381.0	0.0
611.96		472	validation-stimulus	960.0	536.0	381.0	-381.0
612.924		473	validation-stimulus	960.0	536.0	381.0	381.0
613.877		474	validation-stimulus	960.0	536.0	-381.0	-381.0
615.936		475	fixation-stimulus	960.0	536.0	0.0	0.0
616.9		476	validation-stimulus	960.0	536.0	0.0	-381.0
617.851		477	validation-stimulus	960.0	536.0	0.0	0.0
618.805		478	validation-stimulus	960.0	536.0	381.0	-381.0
619.763		479	validation-stimulus	960.0	536.0	-381.0	-381.0
620.721		480	validation-stimulus	960.0	536.0	381.0	0.0
621.662		481	validation-stimulus	960.0	536.0	-381.0	0.0
622.631		482	validation-stimulus	960.0	536.0	381.0	381.0
623.588		483	validation-stimulus	960.0	536.0	-381.0	381.0
624.563		484	validation-stimulus	960.0	536.0	0.0	381.0
626.595		485	fixation-stimulus	960.0	536.0	0.0	0.0
627.544		486	validation-stimulus	960.0	536.0	381.0	-381.0
628.508		487	validation-stimulus	960.0	536.0	-381.0	381.0
629.475		488	validation-stimulus	960.0	536.0	381.0	381.0
630.421		489	validation-stimulus	960.0	536.0	0.0	0.0
631.375		490	validation-stimulus	960.0	536.0	0.0	381.0
632.337		491	validation-stimulus	960.0	536.0	-381.0	0.0
633.277		492	validation-stimulus	960.0	536.0	0.0	-381.0
634.208		493	validation-stimulus	960.0	536.0	381.0	0.0
635.157		494	validation-stimulus	960.0	536.0	-381.0	-381.0
637.213		495	fixation-stimulus	960.0	536.0	0.0	0.0
638.167		496	validation-stimulus	960.0	536.0	-381.0	381.0
639.128		497	validation-stimulus	960.0	536.0	0.0	-381.0
