onset	duration	trial_index	typeOfSaccade	cueShownAtLeft	intraEnd	isTutorial	isSaccadeExperiment
0.0	183.93	0					
18.812	18.809	1					
44.018	25.203	2					
149.336	105.314	3					
153.992	4.652	4					
154.035		5					
154.037		6					
170.33		7					
179.303		8					
202.622	23.317	9					
221.88	19.255	10					
230.776	8.891	11					
254.194	23.414	12					
275.734	21.537	13					
285.806	10.068	14					
287.809		15					
293.945	6.135	16					
295.079	0.529	17					
296.235	0.602	18					
297.543	0.731	19					
298.893	0.794	20					
300.111	0.659	21					
301.16	0.49	22					
302.171	0.437	23					
303.187	0.463	24					
304.129	0.365	25					
305.081	0.397	26					
306.047	0.397	27					
309.521	3.417	28					
310.78	0.461	29					
311.922	0.358	30					
313.143	0.443	31					
314.276	0.366	32					
315.443	0.394	33					
316.629	0.414	34					
319.654		35					
323.017		36	prosaccade	False	2531.0	True	True
326.166		37	prosaccade	False	2336.0	True	True
329.48		38	prosaccade	True	2487.0	True	True
332.737		39	prosaccade	True	2416.0	True	True
335.684		40	prosaccade	False	2099.0	True	True
339.107		41	prosaccade	False	2592.0	True	True
342.248		42	prosaccade	False	2304.0	True	True
345.36		43	prosaccade	False	2270.0	True	True
348.818		44	prosaccade	True	2612.0	True	True
352.056		45	prosaccade	False	2390.0	True	True
355.065		46					
357.986		47	antisaccade	True	2089.0	True	True
361.064		48	antisaccade	False	2238.0	True	True
364.374		49	antisaccade	False	2487.0	True	True
367.351		50	antisaccade	False	2134.0	True	True
370.575		51	antisaccade	False	2374.0	True	True
373.775		52	antisaccade	True	2355.0	True	True
376.804		53	antisaccade	True	2189.0	True	True
379.852		54	antisaccade	False	2212.0	True	True
383.211		55	antisaccade	False	2525.0	True	True
386.16		56	antisaccade	False	2112.0	True	True
390.291	4.124	57					
397.192	6.896	58					
399.212		59					
401.329	2.113	60					
402.601	0.67	61					
403.576	0.398	62					
404.51	0.363	63					
405.449	0.369	64					
406.394	0.362	65					
407.321	0.371	66					
408.369	0.469	67					
409.428	0.495	68					
410.378	0.393	69					
411.3	0.364	70					
412.277	0.421	71					
415.211	2.884	72					
416.407	0.414	73					
417.563	0.352	74					
418.756	0.405	75					
419.869	0.335	76					
420.977	0.305	77					
422.081	0.307	78					
425.101		79					
428.236		80	prosaccade	True	2296.0	False	True
431.183		81	prosaccade	True	2111.0	False	True
434.11		82	prosaccade	True	2106.0	False	True
437.124		83	prosaccade	False	2183.0	False	True
440.472		84	prosaccade	True	2516.0	False	True
443.433		85	prosaccade	False	2135.0	False	True
446.43		86	prosaccade	False	2154.0	False	True
449.543		87	prosaccade	False	2267.0	False	True
452.59		88	prosaccade	True	2210.0	False	True
455.948		89	prosaccade	False	2521.0	False	True
459.172		90	prosaccade	True	2384.0	False	True
462.112		91	prosaccade	True	2101.0	False	True
465.091		92	prosaccade	True	2135.0	False	True
468.411		93	prosaccade	True	2482.0	False	True
471.73		94	prosaccade	False	2468.0	False	True
475.137		95	prosaccade	False	2558.0	False	True
478.386		96	prosaccade	True	2405.0	False	True
481.818		97	prosaccade	False	2591.0	False	True
484.675		98	prosaccade	True	2038.0	False	True
487.976		99	prosaccade	True	2491.0	False	True
490.989		100					
494.331		101	antisaccade	False	2514.0	False	True
497.571		102	antisaccade	False	2397.0	False	True
500.699		103	antisaccade	False	2271.0	False	True
504.096		104	antisaccade	False	2562.0	False	True
507.036		105	antisaccade	False	2084.0	False	True
510.438		106	antisaccade	True	2583.0	False	True
513.587		107	antisaccade	True	2295.0	False	True
516.753		108	antisaccade	True	2354.0	False	True
520.187		109	antisaccade	False	2609.0	False	True
523.064		110	antisaccade	False	2034.0	False	True
526.153		111	antisaccade	False	2248.0	False	True
529.58		112	antisaccade	False	2587.0	False	True
533.052		113	antisaccade	True	2623.0	False	True
536.107		114	antisaccade	True	2220.0	False	True
539.313		115	antisaccade	False	2385.0	False	True
542.645		116	antisaccade	True	2492.0	False	True
545.61		117	antisaccade	False	2153.0	False	True
548.699		118	antisaccade	True	2256.0	False	True
551.564		119	antisaccade	False	2030.0	False	True
555.0		120	antisaccade	False	2594.0	False	True
558.038		121					
561.248		122	prosaccade	True	2352.0	False	True
564.132		123	prosaccade	True	2036.0	False	True
567.169		124	prosaccade	False	2210.0	False	True
570.069		125	prosaccade	True	2066.0	False	True
573.089		126	prosaccade	False	2167.0	False	True
576.142		127	prosaccade	False	2199.0	False	True
579.163		128	prosaccade	False	2186.0	False	True
582.268		129	prosaccade	False	2289.0	False	True
585.325		130	prosaccade	False	2210.0	False	True
588.36		131	prosaccade	False	2204.0	False	True
591.641		132	prosaccade	False	2457.0	False	True
594.711		133	prosaccade	False	2235.0	False	True
597.844		134	prosaccade	True	2314.0	False	True
600.739		135	prosaccade	False	2071.0	False	True
603.779		136	prosaccade	False	2185.0	False	True
606.747		137	prosaccade	True	2140.0	False	True
609.903		138	prosaccade	False	2313.0	False	True
613.149		139	prosaccade	False	2408.0	False	True
616.548		140	prosaccade	False	2584.0	False	True
619.814		141	prosaccade	False	2424.0	False	True
621.839		142					
623.456	1.603	143					
625.094	1.031	144					
626.124	0.461	145					
627.096	0.4	146					
628.008	0.328	147					
628.964	0.368	148					
629.908	0.36	149					
630.814	0.335	150					
631.744	0.347	151					
632.63	0.3	152					
633.557	0.36	153					
634.477	0.331	154					
635.815	1.282	155					
636.899	0.291	156					
638.021	0.315	157					
639.148	0.316	158					
640.251	0.313	159					
641.388	0.335	160					
642.544	0.36	161					
645.583		162					
648.661		163	antisaccade	True	2223.0	False	True
652.109		164	antisaccade	True	2589.0	False	True
655.257		165	antisaccade	False	2316.0	False	True
658.123		166	antisaccade	False	2041.0	False	True
661.048		167	antisaccade	False	2091.0	False	True
664.11		168	antisaccade	False	2220.0	False	True
667.099		169	antisaccade	True	2129.0	False	True
670.171		170	antisaccade	False	2239.0	False	True
673.22		171	antisaccade	True	2192.0	False	True
676.197		172	antisaccade	False	2135.0	False	True
679.437		173	antisaccade	False	2408.0	False	True
682.887		174	antisaccade	False	2586.0	False	True
686.282		175	antisaccade	False	2549.0	False	True
689.488		176	antisaccade	False	2364.0	False	True
692.917		177	antisaccade	True	2576.0	False	True
696.059		178	antisaccade	True	2312.0	False	True
699.425		179	antisaccade	True	2500.0	False	True
702.872		180	antisaccade	True	2625.0	False	True
706.196		181	antisaccade	False	2475.0	False	True
709.577		182	antisaccade	False	2533.0	False	True
733.595	23.999	183					
735.613		184					
737.015	1.388	185					
738.235	0.606	186					
