onset	duration	trial_index	typeOfSaccade	cueShownAtLeft	intraEnd	isTutorial	isSaccadeExperiment
0.0	205.003	0					
17.515	17.511	1					
22.017	4.499	2					
122.296	100.275	3					
125.631	3.332	4					
125.73		5					
125.732		6					
156.347		7					
178.024		8					
213.351	35.323	9					
223.097	9.744	10					
228.046	4.945	11					
236.908	8.859	12					
253.129	16.219	13					
264.571	11.438	14					
266.574		15					
270.762	4.187	16					
271.598	0.233	17					
272.496	0.33	18					
273.361	0.314	19					
274.216	0.3	20					
275.093	0.324	21					
275.927	0.259	22					
276.747	0.265	23					
277.593	0.294	24					
278.413	0.263	25					
279.184	0.203	26					
279.979	0.227	27					
283.412	3.376	28					
284.484	0.294	29					
285.576	0.332	30					
286.684	0.327	31					
287.731	0.28	32					
288.791	0.257	33					
289.852	0.27	34					
291.864		35					
293.022	1.155	36					
293.859	0.236	37					
294.784	0.361	38					
295.636	0.297	39					
296.517	0.325	40					
297.372	0.299	41					
298.219	0.294	42					
299.053	0.265	43					
299.875	0.267	44					
300.7	0.258	45					
301.519	0.262	46					
302.316	0.227	47					
304.564	2.198	48					
305.621	0.275	49					
306.662	0.257	50					
307.742	0.3	51					
308.855	0.331	52					
309.894	0.263	53					
310.934	0.256	54					
313.958		55					
317.053		56	prosaccade	False	2258.0	True	True
320.359		57	prosaccade	True	2495.0	True	True
323.295		58	prosaccade	True	2090.0	True	True
326.689		59	prosaccade	False	2575.0	True	True
329.756		60	prosaccade	False	2259.0	True	True
332.94		61	prosaccade	True	2347.0	True	True
336.081		62	prosaccade	False	2297.0	True	True
339.376		63	prosaccade	True	2474.0	True	True
342.524		64	prosaccade	True	2304.0	True	True
345.901		65	prosaccade	True	2530.0	True	True
347.907		66					
350.907	2.996	67					
351.778	0.272	68					
352.651	0.294	69					
353.501	0.294	70					
354.318	0.258	71					
355.155	0.276	72					
356.001	0.28	73					
356.81	0.25	74					
357.636	0.262	75					
358.435	0.228	76					
359.253	0.262	77					
360.037	0.228	78					
365.754	5.671	79					
366.754	0.2	80					
367.813	0.275	81					
368.918	0.311	82					
369.954	0.247	83					
370.989	0.251	84					
372.03	0.266	85					
374.039		86					
374.717	0.673	87					
375.547	0.208	88					
376.427	0.313	89					
377.281	0.3	90					
378.173	0.326	91					
379.028	0.297	92					
379.892	0.295	93					
380.709	0.261	94					
381.532	0.238	95					
382.338	0.24	96					
383.194	0.298	97					
383.995	0.234	98					
386.036	1.992	99					
387.106	0.289	100					
387.947	0.06	101					
388.948	0.227	102					
389.953	0.216	103					
390.998	0.252	104					
392.024	0.264	105					
395.033		106					
398.483		107	antisaccade	True	2599.0	True	True
401.912		108	antisaccade	False	2596.0	True	True
405.022		109	antisaccade	False	2275.0	True	True
408.462		110	antisaccade	True	2605.0	True	True
411.343		111	antisaccade	True	2041.0	True	True
414.729		112	antisaccade	True	2555.0	True	True
417.775		113	antisaccade	False	2201.0	True	True
421.193		114	antisaccade	False	2583.0	True	True
424.251		115	antisaccade	True	2238.0	True	True
427.431		116	antisaccade	True	2343.0	True	True
434.202	6.764	117					
436.726	2.517	118					
438.756		119					
447.888	9.126	120					
448.872	0.373	121					
449.761	0.328	122					
450.631	0.293	123					
451.48	0.266	124					
452.428	0.388	125					
453.333	0.331	126					
454.198	0.296	127					
454.997	0.227	128					
455.849	0.29	129					
456.714	0.296	130					
457.531	0.258	131					
465.342	7.76	132					
466.374	0.232	133					
467.497	0.315	134					
468.569	0.264	135					
469.67	0.321	136					
470.721	0.259	137					
471.824	0.313	138					
473.836		139					
475.525	1.68	140					
476.354	0.228	141					
477.22	0.295	142					
478.068	0.265	143					
478.927	0.3	144					
479.787	0.294	145					
480.792	0.431	146					
481.648	0.287	147					
482.523	0.296	148					
483.354	0.26	149					
484.224	0.294	150					
485.057	0.261	151					
486.904	1.796	152					
487.937	0.251	153					
488.96	0.238	154					
489.983	0.218	155					
490.987	0.209	156					
492.044	0.25	157					
493.124	0.276	158					
496.137		159					
499.43		160	prosaccade	True	2434.0	False	True
502.664		161	prosaccade	True	2377.0	False	True
505.555		162	prosaccade	False	2055.0	False	True
508.593		163	prosaccade	False	2202.0	False	True
511.831		164	prosaccade	False	2383.0	False	True
515.23		165	prosaccade	True	2562.0	False	True
518.254		166	prosaccade	False	2187.0	False	True
521.588		167	prosaccade	True	2498.0	False	True
524.548		168	prosaccade	True	2120.0	False	True
527.501		169	prosaccade	True	2113.0	False	True
530.392		170	prosaccade	False	2074.0	False	True
533.359		171	prosaccade	False	2125.0	False	True
536.266		172	prosaccade	False	2063.0	False	True
539.709		173	prosaccade	False	2592.0	False	True
542.837		174	prosaccade	False	2303.0	False	True
545.711		175	prosaccade	False	2032.0	False	True
549.027		176	prosaccade	True	2465.0	False	True
551.891		177	prosaccade	True	2041.0	False	True
555.273		178	prosaccade	True	2533.0	False	True
558.507		179	prosaccade	False	2408.0	False	True
560.535		180					
566.73	6.183	181					
567.667	0.331	182					
568.618	0.365	183					
569.663	0.478	184					
570.582	0.357	185					
571.579	0.424	186					
572.502	0.338	187					
573.399	0.328	188					
574.282	0.296	189					
575.126	0.273	190					
575.999	0.296	191					
576.866	0.293	192					
578.521	1.6	193					
579.602	0.29	194					
580.655	0.261	195					
581.706	0.253	196					
582.759	0.251	197					
583.818	0.264	198					
584.872	0.244	199					
586.899		200					
587.63	0.719	201					
588.504	0.262	202					
589.358	0.268	203					
590.255	0.33	204					
591.122	0.296	205					
592.002	0.31	206					
592.857	0.265	207					
593.756	0.326	208					
594.62	0.294	209					
595.464	0.27	210					
596.357	0.33	211					
597.229	0.303	212					
598.999	1.713	213					
600.048	0.239	214					
601.097	0.259	215					
602.137	0.251	216					
603.171	0.25	217					
604.233	0.276	218					
605.214	0.188	219					
608.245		220					
611.653		221	antisaccade	False	2571.0	False	True
614.82		222	antisaccade	False	2349.0	False	True
618.021		223	antisaccade	True	2359.0	False	True
621.453		224	antisaccade	False	2588.0	False	True
624.889		225	antisaccade	False	2615.0	False	True
627.927		226	antisaccade	False	2213.0	False	True
631.317		227	antisaccade	False	2567.0	False	True
634.394		228	antisaccade	False	2256.0	False	True
637.503		229	antisaccade	False	2274.0	False	True
640.531		230	antisaccade	False	2202.0	False	True
643.979		231	antisaccade	True	2620.0	False	True
647.274		232	antisaccade	True	2432.0	False	True
650.299		233	antisaccade	True	2186.0	False	True
653.192		234	antisaccade	True	2038.0	False	True
656.4		235	antisaccade	True	2360.0	False	True
659.527		236	antisaccade	True	2291.0	False	True
