onset	duration	trial_index	typeOfSaccade	cueShownAtLeft	intraEnd	isTutorial	isSaccadeExperiment
0.0	65.601	0					
24.778	24.775	1					
29.97	5.191	2					
126.345	96.371	3					
129.0	2.653	4					
129.086		5					
129.088		6					
142.432		7					
225.377		8					
227.577	2.196	9					
274.535	46.956	10					
278.085	3.545	11					
282.58	4.492	12					
295.359	12.777	13					
298.604	3.242	14					
300.621		15					
302.66	2.037	16					
308.88	5.595	17					
310.245	0.794	18					
311.063	0.245	19					
312.052	0.432	20					
313.092	0.463	21					
314.116	0.447	22					
315.053	0.368	23					
316.053	0.433	24					
316.906	0.298	25					
317.902	0.423	26					
318.982	0.526	27					
320.964	1.922	28					
321.942	0.172	29					
323.056	0.329	30					
324.281	0.435	31					
325.232	0.143	32					
326.2	0.176	33					
327.301	0.342	34					
330.327		35					
333.275		36	prosaccade	True	2099.0	True	True
336.436		37	prosaccade	True	2319.0	True	True
339.453		38	prosaccade	True	2177.0	True	True
342.517		39	prosaccade	True	2241.0	True	True
345.586		40	prosaccade	False	2222.0	True	True
348.641		41	prosaccade	True	2207.0	True	True
352.033		42	prosaccade	True	2569.0	True	True
355.466		43	prosaccade	True	2575.0	True	True
358.454		44	prosaccade	False	2136.0	True	True
361.494		45	prosaccade	False	2188.0	True	True
363.505		46					
393.741	30.232	47					
398.61	4.264	48					
399.875	0.693	49					
400.791	0.361	50					
401.682	0.335	51					
402.867	0.601	52					
403.776	0.328	53					
404.782	0.436	54					
405.882	0.531	55					
406.849	0.405	56					
408.091	0.658	57					
409.228	0.579	58					
410.843	1.564	59					
413.293	1.658	60					
414.143	0.056	61					
414.985	0.051	62					
415.82	0.023	63					
416.769	0.163	64					
417.666	0.086	65					
419.682		66					
421.137	1.451	67					
422.112	0.359	68					
422.983	0.298	69					
423.788	0.226	70					
424.634	0.271	71					
425.565	0.336	72					
426.435	0.296	73					
427.321	0.307	74					
428.115	0.211	75					
428.811	0.126	76					
429.667	0.294	77					
430.614	0.39	78					
433.113	2.45	79					
434.053	0.147	80					
435.031	0.187	81					
436.122	0.298	82					
