onset	duration	trial_index	typeOfSaccade	cueShownAtLeft	intraEnd	isTutorial	isSaccadeExperiment
0.0	35.218	0					
26.168	26.163	1					
29.342	3.171	2					
150.1	120.754	3					
155.908	5.804	4					
156.047		5					
156.049		6					
168.226		7					
173.56		8					
219.977	46.415	9					
249.588	29.606	10					
259.426	9.832	11					
265.872	6.443	12					
283.584	17.71	13					
285.791	2.205	14					
287.8		15					
290.854	3.053	16					
293.901	2.44	17					
295.355	0.892	18					
296.907	0.996	19					
298.709	1.227	20					
300.175	0.912	21					
301.957	1.226	22					
303.442	0.927	23					
304.735	0.738	24					
306.115	0.817	25					
308.259	1.59	26					
309.927	1.111	27					
317.508	7.525	28					
319.176	0.887	29					
321.25	1.279	30					
323.453	1.424	31					
325.554	1.306	32					
328.052	1.712	33					
330.555	1.721	34					
333.569		35					
336.529		36	prosaccade	True	2140.0	True	True
339.547		37	prosaccade	False	2211.0	True	True
342.546		38	prosaccade	False	2178.0	True	True
345.547		39	prosaccade	False	2168.0	True	True
348.481		40	prosaccade	True	2083.0	True	True
351.461		41	prosaccade	False	2149.0	True	True
354.718		42	prosaccade	False	2435.0	True	True
357.576		43	prosaccade	False	2033.0	True	True
360.79		44	prosaccade	False	2367.0	True	True
363.685		45	prosaccade	False	2060.0	True	True
366.714		46					
369.772		47	antisaccade	True	2225.0	True	True
373.011		48	antisaccade	False	2410.0	True	True
376.045		49	antisaccade	False	2188.0	True	True
379.311		50	antisaccade	False	2455.0	True	True
382.736		51	antisaccade	False	2596.0	True	True
386.003		52	antisaccade	True	2435.0	True	True
389.011		53	antisaccade	True	2189.0	True	True
392.248		54	antisaccade	False	2426.0	True	True
395.39		55	antisaccade	True	2291.0	True	True
398.513		56	antisaccade	False	2313.0	True	True
403.355	4.836	57					
405.479	2.12	58					
407.493		59					
409.259	1.761	60					
411.106	1.244	61					
412.889	1.225	62					
414.744	1.299	63					
417.111	1.81	64					
419.237	1.569	65					
421.301	1.503	66					
423.566	1.701	67					
425.859	1.727	68					
427.549	1.114	69					
429.221	1.106	70					
431.148	1.363	71					
434.344	3.146	72					
436.695	1.566	73					
438.284	0.805	74					
440.133	1.064	75					
441.769	0.858	76					
443.797	1.243	77					
445.562	0.965	78					
448.572		79					
451.694		80	prosaccade	True	2280.0	False	True
454.712		81	prosaccade	False	2179.0	False	True
457.891		82	prosaccade	True	2328.0	False	True
461.293		83	prosaccade	True	2566.0	False	True
464.473		84	prosaccade	False	2331.0	False	True
467.562		85	prosaccade	False	2246.0	False	True
470.493		86	prosaccade	True	2101.0	False	True
473.387		87	prosaccade	True	2086.0	False	True
476.561		88	prosaccade	False	2356.0	False	True
479.895		89	prosaccade	True	2505.0	False	True
483.226		90	prosaccade	False	2507.0	False	True
486.599		91	prosaccade	False	2534.0	False	True
489.815		92	prosaccade	False	2362.0	False	True
493.23		93	prosaccade	False	2555.0	False	True
496.111		94	prosaccade	False	2061.0	False	True
499.177		95	prosaccade	True	2231.0	False	True
502.509		96	prosaccade	False	2495.0	False	True
505.747		97	prosaccade	True	2399.0	False	True
508.853		98	prosaccade	False	2278.0	False	True
512.213		99	prosaccade	False	2522.0	False	True
514.225		100					
