trials,first_sample,presented_point,time_between_samples_mean,time_between_samples_std,sampling_rate_mean,sampling_rate_std,last_time_sample,horizontal_errors_pxs_mean,horizontal_errors_pxs_std,vertical_errors_pxs_mean,vertical_errors_pxs_std,total_errors_pxs_mean,total_errors_pxs_std,metadata
2.0,300,"(960.0, 936.0)",43.095238095238095,13.416069830811685,25.14263498066319,6.445865931517241,905,59.69230769230769,54.85839759765362,182.23076923076923,69.28997468404773,194.48424027646405,82.20492390882572,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
2.0,300,"(1360.0, 536.0)",46.45,10.983965586253445,22.738345068060386,5.2877787327404775,929,106.21428571428571,54.891033058269926,40.92857142857143,41.72266305312855,124.29627733668951,47.54854373868175,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
2.0,300,"(960.0, 136.0)",48.578947368421055,9.964757844120788,21.61981304584221,5.355468486295808,923,90.78571428571429,38.57493370317157,105.14285714285714,121.92436598321176,159.68596516277324,100.75234680728992,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
2.0,300,"(560.0, 136.0)",47.73684210526316,12.485115792153884,22.322049715901993,5.508866128349813,907,49.5,35.036205763263155,62.57142857142857,76.03825567785346,81.7515750726573,81.80137949585809,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
2.0,300,"(960.0, 536.0)",50.44444444444444,9.753758376602109,20.84521268432088,5.54085751296578,908,135.0,45.601535061881414,100.58333333333333,37.996619001636915,169.84670787726182,54.930372502433414,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
2.0,300,"(1360.0, 936.0)",50.5,11.31984491452462,21.047306605944264,5.87980423152499,909,151.78571428571428,50.132935526356285,169.85714285714286,100.70597736753773,233.06982028720662,101.11288747803783,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
2.0,300,"(560.0, 936.0)",47.8421052631579,11.150941229542427,22.25886997928041,6.086346240562905,909,167.85714285714286,95.7182301959075,14.785714285714286,8.20434180722597,169.26692443674696,94.72400362713326,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
2.0,300,"(560.0, 536.0)",45.3,12.927103310486848,23.972518947328695,6.875776482913482,906,111.0,66.41966146083122,89.85714285714286,52.07804190807861,158.6006201874552,48.629654287837326,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
3.0,300,"(960.0, 936.0)",45.4,10.748953437428222,23.284046002993968,5.408634516653201,908,20.0,17.87563877287918,29.076923076923077,21.826101306116307,39.17144434407886,22.51627330140021,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
3.0,300,"(560.0, 136.0)",41.45454545454545,12.98855185687931,25.985198853542432,6.008341893550031,912,77.625,54.72302417630078,61.125,67.98885478517784,104.43859062041346,80.446135949601,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
3.0,300,"(1360.0, 936.0)",46.15,8.70789871323731,22.57631672745739,4.890524388521651,923,125.71428571428571,28.376118156517695,136.07142857142858,52.323805406763924,190.00602069207494,41.95488172743194,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
3.0,300,"(960.0, 136.0)",47.05263157894737,13.877181892780628,23.05705209467864,6.326268325470217,894,97.5,60.72508307351843,87.57142857142857,113.88071095023341,143.37875110770057,115.2123729191149,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
3.0,300,"(1360.0, 136.0)",47.94736842105263,14.543849067780206,22.672108017972192,6.210660169187323,911,60.30769230769231,35.592532958007695,117.92307692307692,116.60680910218787,136.9624338999179,116.82524493471766,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
3.0,300,"(560.0, 536.0)",52.470588235294116,15.332079583665799,21.15148541107906,7.568875381001354,892,127.27272727272727,136.22781114341382,148.54545454545453,61.93011257034179,217.2509121823925,116.01506669985979,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
3.0,300,"(1360.0, 536.0)",45.5,16.731706428215862,29.158092873107414,27.023486480122557,910,49.93333333333333,36.27940952600463,28.333333333333332,23.331428493676842,62.064902698957845,36.119447942009884,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
3.0,300,"(960.0, 536.0)",44.45,12.018631369669345,24.24590118725526,6.67657592105695,889,57.285714285714285,33.15640117346136,20.142857142857142,15.32904406141279,62.55830479785073,33.28922928716573,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
3.0,300,"(560.0, 936.0)",50.666666666666664,13.519533193782165,21.375165478755278,6.487691161224712,912,53.25,22.964193142078095,80.08333333333333,24.057079115211714,97.77583441494795,28.19372633159157,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
4.0,300,"(960.0, 536.0)",49.333333333333336,13.416407864998739,21.948391282181507,6.488996187755242,888,75.5,24.28918042491936,46.857142857142854,18.538982646062877,91.78483665062345,20.125699019372504,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
4.0,300,"(560.0, 536.0)",49.05555555555556,10.271169046425383,21.264810711005275,4.37908968969279,883,60.23076923076923,56.42715364644094,51.46153846153846,22.040575814813025,84.85948577955462,52.39001648287316,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
4.0,300,"(1360.0, 936.0)",42.666666666666664,11.179630002112189,24.892180931029966,5.711998317936085,896,106.86666666666666,59.693513513241584,112.2,30.655505215213793,162.43566723243265,46.119995780077915,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
4.0,300,"(560.0, 936.0)",45.45,10.404205880315903,23.21244905487829,5.449824976231531,909,60.53846153846154,34.38160372286629,50.61538461538461,16.836491784849414,82.41802348700597,29.994233110382186,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
4.0,300,"(960.0, 136.0)",42.45454545454545,11.625705346059155,25.13042941382957,5.9237960576287145,934,61.53333333333333,40.33669407486053,66.13333333333334,48.63862205650521,97.55305343648901,51.34330626820652,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
4.0,300,"(960.0, 936.0)",43.285714285714285,11.114738636872502,24.59292524331451,6.013211133612992,909,39.357142857142854,41.89716516638795,113.0,83.81868185894734,123.7510711304654,88.23038572674986,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
4.0,300,"(1360.0, 536.0)",43.476190476190474,13.844782574498863,27.490230384617163,17.450492903619306,913,69.73333333333333,52.76674036634145,25.0,15.861904047118681,76.69213313591942,51.400227448223184,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
4.0,300,"(560.0, 136.0)",43.57142857142857,11.68055538703789,24.526108404352666,5.992895105052109,915,70.15384615384616,47.71364287052846,50.46153846153846,32.822636149264156,95.04876600932491,42.27976151719347,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
4.0,300,"(1360.0, 136.0)",47.36842105263158,15.573967909761906,23.52586087979487,7.686253929667507,900,73.5,67.81777053250866,62.5,83.48631196617973,105.81732849417925,98.38906075407593,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
5.0,300,"(560.0, 536.0)",46.2,11.474319151914854,23.18039551868039,6.387630062500493,924,64.6923076923077,83.50714811908169,45.53846153846154,20.26598280793699,87.81686659524165,77.01427102422986,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
5.0,300,"(560.0, 136.0)",46.89473684210526,12.277042061215445,22.991700772393713,6.635391852294541,891,143.76923076923077,84.82937974922989,74.6923076923077,71.46530585415837,164.63338391594374,106.99390194881033,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
5.0,300,"(960.0, 536.0)",44.095238095238095,9.591190213170389,23.872393935139076,5.579357169365196,926,133.85714285714286,33.31850010098882,195.28571428571428,63.70964108631392,240.1853196515854,59.4499616328845,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
5.0,300,"(1360.0, 936.0)",48.68421052631579,12.814681676967027,22.09564659534564,6.175644993692765,925,100.64285714285714,42.021435249264904,142.14285714285714,58.36444262789893,176.4134214777259,66.21246436138703,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
5.0,300,"(560.0, 936.0)",48.68421052631579,13.066842857839385,22.302352042875054,6.921088067533,925,81.71428571428571,40.94670503302097,71.28571428571429,38.328334486249155,115.58511793208082,39.302060266586516,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
5.0,300,"(1360.0, 136.0)",49.55555555555556,12.940986662633925,21.76165882931054,6.333686284378719,892,91.46153846153847,51.629769862887,67.53846153846153,106.45158913046983,133.19912302014876,95.82392392244249,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
5.0,300,"(1360.0, 536.0)",52.588235294117645,9.101123547507177,19.584170013770965,3.4682545468992214,894,106.08333333333333,61.890303943527556,71.83333333333333,77.19653849464724,132.8998192544041,92.41782679122784,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
5.0,300,"(960.0, 136.0)",41.36363636363637,10.576756052544717,25.720378662363963,6.192955211051085,910,46.46666666666667,41.53210271050041,60.666666666666664,28.030142505682857,82.06517497399363,40.19337080275563,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
5.0,300,"(960.0, 936.0)",53.35294117647059,13.568740790640765,20.00502991905327,5.454936457165076,907,57.666666666666664,33.82389030782171,111.25,77.76580761062881,128.35222588281002,80.12046832277912,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
6.0,300,"(1360.0, 936.0)",48.36842105263158,11.017739410489408,21.843168517321146,5.356096426002777,919,135.57142857142858,42.629155491977365,128.14285714285714,30.312319850085338,189.68795373684245,39.430520176827855,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
6.0,300,"(960.0, 136.0)",45.2,11.24544352171136,23.58525600999687,6.07447251059652,904,63.5,51.81939791236483,75.28571428571429,65.58138735454548,111.53680885705134,65.16055104772163,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
6.0,300,"(960.0, 936.0)",45.5,12.018735374406077,23.568599091594233,6.325995037188509,910,96.28571428571429,53.23858505609921,223.92857142857142,183.71230003370343,246.58845495646412,187.59966386479448,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
6.0,300,"(1360.0, 536.0)",50.388888888888886,12.601317783332947,21.276385776944366,6.141208512668216,907,65.07692307692308,32.219109328427436,89.07692307692308,60.19897972360756,113.88812415239246,62.13845415474665,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
6.0,300,"(560.0, 936.0)",45.45,13.803894378036947,23.96575371199714,6.652502494425107,909,44.4,52.252974396998056,131.4,29.12913776043957,145.27845269305234,41.35663408828804,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
6.0,300,"(560.0, 536.0)",48.8421052631579,10.111292061196451,21.3973452157274,4.647893092888955,928,50.285714285714285,34.042890114485566,147.64285714285714,48.58954494076911,162.1988177614817,39.2233615107912,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
6.0,300,"(1360.0, 136.0)",50.611111111111114,11.766897490129242,20.751256347110502,4.523783129461831,911,83.15384615384616,41.57633600951786,63.07692307692308,58.551044841838696,110.4095866775643,62.12728943681945,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
6.0,300,"(960.0, 536.0)",46.68421052631579,11.374267502517979,22.723903769747515,5.487597037734869,887,101.0,35.516595718460565,276.0,27.313000567495326,296.0608039411526,27.063424416488097,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
6.0,300,"(560.0, 136.0)",45.65,10.743719095359856,23.119866159446886,5.307133410002535,913,86.15384615384616,25.343323058917097,71.46153846153847,21.953150762529894,113.76652709834924,26.657810308465056,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
7.0,300,"(560.0, 136.0)",45.65,8.995971320541212,22.868241112782286,4.949474738326169,913,153.76923076923077,85.22021595314455,98.92307692307692,57.78935427443035,186.43461788213656,96.30669451802342,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
7.0,300,"(960.0, 136.0)",48.10526315789474,14.28983715734296,22.493867818238467,6.026792388993446,914,185.5,29.98987924521966,9.214285714285714,6.624398316920903,185.84234644965287,30.017508849266225,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
7.0,300,"(560.0, 536.0)",50.72222222222222,12.652648188139883,21.0557960218468,5.752771247019908,913,67.6923076923077,41.9842179421389,295.0769230769231,21.370222051549778,305.421802582592,24.280084579757382,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
7.0,300,"(560.0, 936.0)",44.4,12.13424904969401,24.206042917916783,6.38009696496613,888,61.30769230769231,51.59514678337133,175.76923076923077,96.41828253552639,188.6319671502254,105.02371622179577,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
7.0,300,"(1360.0, 536.0)",46.7,12.594046212397348,23.16449833737199,6.893761600148236,934,31.076923076923077,31.621466755407052,28.46153846153846,21.3311451047357,45.81362873756612,33.64343402011284,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
7.0,300,"(1360.0, 136.0)",51.611111111111114,12.919145520801843,20.57536255910228,5.03235253273563,929,72.38461538461539,70.1981135638914,72.76923076923077,80.16440208064142,109.29513627393878,99.71746680928648,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
7.0,300,"(960.0, 536.0)",48.73684210526316,12.590063355315523,22.107696581865138,6.471857762709063,926,117.85714285714286,49.027480840351366,258.07142857142856,26.01226162989371,286.55159780331536,38.20578223733931,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
7.0,300,"(960.0, 936.0)",46.6,11.542963224406462,22.768427936484944,5.5456960352948315,932,51.785714285714285,35.90896937580712,218.21428571428572,119.46976818511068,225.28740457361405,122.91175544348495,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
7.0,300,"(1360.0, 936.0)",50.666666666666664,10.857664983268222,20.657766256367704,4.465551350694522,912,105.16666666666667,48.38187217910811,117.66666666666667,15.01295736651806,162.11072879560103,34.52214182268744,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
8.0,300,"(960.0, 536.0)",47.68421052631579,11.616923370120748,22.520520449750848,6.6339332486989715,906,24.214285714285715,14.98655860347899,41.214285714285715,24.605976542959095,51.04267996370453,22.575314441283794,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
8.0,300,"(560.0, 136.0)",48.89473684210526,9.84027565318919,21.397182939832806,4.94821593085474,929,187.57142857142858,56.08503019741451,88.21428571428571,79.7381236758612,215.27215987452155,78.27130497799591,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
8.0,300,"(960.0, 136.0)",47.8421052631579,12.24857954340114,22.68968772843321,7.291892315966626,909,123.23076923076923,68.05784174131007,44.53846153846154,32.047117678182694,143.94923926910647,45.90208197053973,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
8.0,300,"(960.0, 936.0)",49.666666666666664,11.803954139750516,21.341842966225865,5.2333690517483635,894,29.692307692307693,23.331670833982837,188.46153846153845,104.5618075476564,193.51681986559623,102.11837986390827,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
8.0,300,"(560.0, 936.0)",49.77777777777778,9.646850698288105,20.889823822475314,4.381573856660231,896,49.5,56.104812627795134,72.5,21.441781642391568,98.66814888540672,39.73155415444014,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
8.0,300,"(1360.0, 136.0)",45.5,12.905425215776503,23.857864476820776,6.886982779702632,910,39.92857142857143,53.04104109853356,87.07142857142857,51.83829842571484,101.34751210998841,66.36992921045997,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
8.0,300,"(1360.0, 936.0)",41.77272727272727,12.788246799242932,26.041173533219908,7.151572052935212,919,158.13333333333333,45.87063936283814,206.86666666666667,57.255994348966546,267.012048929803,43.43845139553005,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
8.0,300,"(560.0, 536.0)",46.94736842105263,14.551084908767477,23.42482572998435,7.117815146966487,892,97.08333333333333,45.91742286128678,171.25,84.41576175888797,206.75121860900552,72.38853687123313,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
8.0,300,"(1360.0, 536.0)",49.55555555555556,12.084067666064465,21.46214903151486,5.568395193827975,892,41.07692307692308,24.0718844568051,23.615384615384617,14.578901834439549,49.839427504940154,23.51662105787768,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
9.0,300,"(560.0, 936.0)",48.63157894736842,12.96233623483128,22.30595704680345,6.9548361866118675,924,81.92857142857143,73.80521108752056,107.28571428571429,67.0100510280026,140.13556523081638,92.31519260669415,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
9.0,300,"(560.0, 536.0)",47.94736842105263,13.550970772024634,22.492093130565003,6.122137527380258,911,111.07142857142857,48.502524655518535,298.85714285714283,70.21483069109824,323.66558744805985,64.61933867251915,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
9.0,300,"(1360.0, 936.0)",39.47826086956522,9.62726908416419,26.63369286899504,5.428370315072786,908,283.0,325.41399273335907,128.26666666666668,100.82821474611602,321.1611417024439,330.84354972360586,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
9.0,300,"(1360.0, 136.0)",45.55,14.364800729561132,31.115391067276356,39.120894991597375,911,29.714285714285715,25.428972709514326,135.28571428571428,74.96420914717386,140.31584724177466,75.91371143773384,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
9.0,300,"(960.0, 536.0)",43.95238095238095,11.684243319535648,24.341789783381113,6.241181636403114,923,64.5625,27.558956688343628,441.375,28.737769137495693,446.8322368813821,30.108380620360144,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
9.0,300,"(960.0, 936.0)",36.08,7.265920450982105,28.49823525384297,3.928276733754419,902,86.16666666666667,50.95013902499842,211.94444444444446,52.42822842517635,234.9478521170278,49.89273056641627,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
9.0,300,"(560.0, 136.0)",47.0,14.574671613164359,27.8818984670233,27.577274844517238,893,88.07142857142857,52.80214320016388,164.21428571428572,75.2340904600231,193.963102281639,74.49468310171747,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
9.0,300,"(960.0, 136.0)",43.142857142857146,9.750632283702057,24.427266783380478,5.58042266282132,906,132.06666666666666,37.81968916964931,58.333333333333336,44.65970094938936,150.17897420850483,41.41830157890639,"{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu 20""}"
