onset	duration	trial_index	trial-tag	center_x	center_y	start-x	start-y
303.207	0.626	208		960.0	536.0		
304.448	0.67	209		960.0	536.0		
305.773	0.759	210		960.0	536.0		
307.184	0.841	211		960.0	536.0		
308.539	0.789	212		960.0	536.0		
309.746	0.635	213		960.0	536.0		
311.081	0.763	214		960.0	536.0		
312.316	0.665	215		960.0	536.0		
313.617	0.733	216		960.0	536.0		
314.984	0.767	217		960.0	536.0		
316.384	0.834	218		960.0	536.0		
317.785	0.833	219		960.0	536.0		
319.148	0.8	220		960.0	536.0		
320.461	0.745	221		960.0	536.0		
321.753	0.71	222		960.0	536.0		
323.288	0.969	223		960.0	536.0		
324.131	0.783	224					
326.167		225	fixation-stimulus	960.0	536.0	0.0	0.0
327.109		226	validation-stimulus	960.0	536.0	379.0	-379.0
328.035		227	validation-stimulus	960.0	536.0	-379.0	-379.0
328.984		228	validation-stimulus	960.0	536.0	379.0	0.0
329.939		229	validation-stimulus	960.0	536.0	379.0	379.0
330.888		230	validation-stimulus	960.0	536.0	-379.0	0.0
331.836		231	validation-stimulus	960.0	536.0	0.0	0.0
332.788		232	validation-stimulus	960.0	536.0	0.0	-379.0
333.734		233	validation-stimulus	960.0	536.0	-379.0	379.0
334.691		234	validation-stimulus	960.0	536.0	0.0	379.0
336.74		235	fixation-stimulus	960.0	536.0	0.0	0.0
337.672		236	validation-stimulus	960.0	536.0	0.0	-379.0
338.63		237	validation-stimulus	960.0	536.0	0.0	0.0
339.582		238	validation-stimulus	960.0	536.0	379.0	-379.0
340.534		239	validation-stimulus	960.0	536.0	-379.0	379.0
341.487		240	validation-stimulus	960.0	536.0	-379.0	-379.0
342.441		241	validation-stimulus	960.0	536.0	379.0	379.0
343.388		242	validation-stimulus	960.0	536.0	0.0	379.0
344.344		243	validation-stimulus	960.0	536.0	-379.0	0.0
345.31		244	validation-stimulus	960.0	536.0	379.0	0.0
347.327		245	fixation-stimulus	960.0	536.0	0.0	0.0
348.28		246	validation-stimulus	960.0	536.0	-379.0	379.0
349.229		247	validation-stimulus	960.0	536.0	0.0	0.0
350.186		248	validation-stimulus	960.0	536.0	0.0	-379.0
351.141		249	validation-stimulus	960.0	536.0	379.0	-379.0
352.094		250	validation-stimulus	960.0	536.0	-379.0	0.0
353.045		251	validation-stimulus	960.0	536.0	379.0	379.0
354.02		252	validation-stimulus	960.0	536.0	-379.0	-379.0
354.989		253	validation-stimulus	960.0	536.0	0.0	379.0
355.944		254	validation-stimulus	960.0	536.0	379.0	0.0
358.011		255	fixation-stimulus	960.0	536.0	0.0	0.0
358.951		256	validation-stimulus	960.0	536.0	-379.0	379.0
359.899		257	validation-stimulus	960.0	536.0	379.0	379.0
360.823		258	validation-stimulus	960.0	536.0	-379.0	0.0
361.767		259	validation-stimulus	960.0	536.0	379.0	-379.0
362.723		260	validation-stimulus	960.0	536.0	-379.0	-379.0
363.671		261	validation-stimulus	960.0	536.0	0.0	379.0
364.615		262	validation-stimulus	960.0	536.0	0.0	-379.0
365.557		263	validation-stimulus	960.0	536.0	0.0	0.0
366.521		264	validation-stimulus	960.0	536.0	379.0	0.0
368.547		265	fixation-stimulus	960.0	536.0	0.0	0.0
369.498		266	validation-stimulus	960.0	536.0	379.0	0.0
370.459		267	validation-stimulus	960.0	536.0	-379.0	-379.0
371.403		268	validation-stimulus	960.0	536.0	-379.0	379.0
372.349		269	validation-stimulus	960.0	536.0	-379.0	0.0
373.308		270	validation-stimulus	960.0	536.0	0.0	0.0
374.269		271	validation-stimulus	960.0	536.0	0.0	379.0
375.225		272	validation-stimulus	960.0	536.0	379.0	379.0
376.177		273	validation-stimulus	960.0	536.0	0.0	-379.0
377.118		274	validation-stimulus	960.0	536.0	379.0	-379.0
379.183		275	fixation-stimulus	960.0	536.0	0.0	0.0
380.143		276	validation-stimulus	960.0	536.0	379.0	-379.0
381.085		277	validation-stimulus	960.0	536.0	0.0	0.0
382.04		278	validation-stimulus	960.0	536.0	-379.0	0.0
382.983		279	validation-stimulus	960.0	536.0	379.0	379.0
383.934		280	validation-stimulus	960.0	536.0	379.0	0.0
384.871		281	validation-stimulus	960.0	536.0	-379.0	-379.0
385.808		282	validation-stimulus	960.0	536.0	-379.0	379.0
386.768		283	validation-stimulus	960.0	536.0	0.0	-379.0
387.721		284	validation-stimulus	960.0	536.0	0.0	379.0
389.754		285	fixation-stimulus	960.0	536.0	0.0	0.0
390.706		286	validation-stimulus	960.0	536.0	-379.0	-379.0
391.657		287	validation-stimulus	960.0	536.0	-379.0	0.0
392.574		288	validation-stimulus	960.0	536.0	0.0	379.0
393.516		289	validation-stimulus	960.0	536.0	-379.0	379.0
394.47		290	validation-stimulus	960.0	536.0	379.0	379.0
395.391		291	validation-stimulus	960.0	536.0	0.0	-379.0
396.356		292	validation-stimulus	960.0	536.0	379.0	0.0
397.293		293	validation-stimulus	960.0	536.0	379.0	-379.0
398.233		294	validation-stimulus	960.0	536.0	0.0	0.0
400.281		295	fixation-stimulus	960.0	536.0	0.0	0.0
401.231		296	validation-stimulus	960.0	536.0	0.0	0.0
402.163		297	validation-stimulus	960.0	536.0	379.0	379.0
403.118		298	validation-stimulus	960.0	536.0	379.0	-379.0
404.06		299	validation-stimulus	960.0	536.0	0.0	-379.0
405.007		300	validation-stimulus	960.0	536.0	0.0	379.0
405.944		301	validation-stimulus	960.0	536.0	379.0	0.0
406.901		302	validation-stimulus	960.0	536.0	-379.0	0.0
407.866		303	validation-stimulus	960.0	536.0	-379.0	379.0
408.835		304	validation-stimulus	960.0	536.0	-379.0	-379.0
414.619	5.77	305					
