onset	duration	trial_index	typeOfSaccade	cueShownAtLeft	intraEnd	isTutorial	isSaccadeExperiment
0.0	22.731	0					
21.312	21.306	1					
24.07	2.755	2					
99.045	74.971	3					
102.508	3.46	4					
102.604		5					
102.606		6					
116.408		7					
123.685		8					
133.944	10.257	9					
149.162	15.216	10					
154.506	5.339	11					
163.279	8.769	12					
190.291	27.01	13					
195.292	4.999	14					
197.295		15					
203.174	5.877	16					
204.1	0.301	17					
205.209	0.535	18					
206.103	0.328	19					
206.929	0.271	20					
207.687	0.196	21					
208.561	0.319	22					
209.457	0.331	23					
210.342	0.319	24					
211.204	0.295	25					
212.102	0.328	26					
213.142	0.463	27					
215.458	2.258	28					
216.527	0.268	29					
217.75	0.423	30					
218.982	0.435	31					
220.114	0.342	32					
221.396	0.481	33					
222.55	0.358	34					
225.563		35					
228.49		36	prosaccade	True	2094.0	True	True
231.84		37	prosaccade	True	2517.0	True	True
234.806		38	prosaccade	False	2118.0	True	True
237.89		39	prosaccade	False	2254.0	True	True
241.098		40	prosaccade	False	2372.0	True	True
243.994		41	prosaccade	True	2070.0	True	True
247.017		42	prosaccade	True	2186.0	True	True
250.01		43	prosaccade	True	2160.0	True	True
253.024		44	prosaccade	False	2177.0	True	True
256.125		45	prosaccade	False	2251.0	True	True
259.156		46					
262.496		47	antisaccade	True	2504.0	True	True
265.908		48	antisaccade	False	2575.0	True	True
269.135		49	antisaccade	False	2393.0	True	True
272.062		50	antisaccade	True	2095.0	True	True
275.439		51	antisaccade	True	2544.0	True	True
278.915		52	antisaccade	True	2625.0	True	True
282.238		53	antisaccade	True	2484.0	True	True
285.288		54	antisaccade	False	2199.0	True	True
288.657		55	antisaccade	False	2544.0	True	True
292.08		56	antisaccade	False	2572.0	True	True
294.946	2.861	57					
298.211	3.262	58					
300.217		59					
304.637	4.415	60					
305.592	0.354	61					
306.615	0.46	62					
307.516	0.328	63					
308.449	0.364	64					
309.398	0.388	65					
310.327	0.35	66					
311.353	0.466	67					
312.37	0.461	68					
313.385	0.431	69					
314.4	0.444	70					
315.698	0.742	71					
317.985	2.237	72					
319.015	0.228	73					
320.132	0.321	74					
321.338	0.427	75					
322.42	0.29	76					
323.483	0.279	77					
324.535	0.268	78					
327.555		79					
331.002		80	prosaccade	True	2623.0	False	True
334.06		81	prosaccade	False	2213.0	False	True
337.079		82	prosaccade	False	2188.0	False	True
340.1		83	prosaccade	False	2191.0	False	True
343.387		84	prosaccade	True	2438.0	False	True
346.351		85	prosaccade	True	2119.0	False	True
349.396		86	prosaccade	True	2207.0	False	True
352.618		87	prosaccade	True	2377.0	False	True
355.76		88	prosaccade	False	2307.0	False	True
358.864		89	prosaccade	True	2269.0	False	True
362.076		90	prosaccade	True	2393.0	False	True
365.036		91	prosaccade	True	2117.0	False	True
368.357		92	prosaccade	False	2469.0	False	True
371.762		93	prosaccade	False	2557.0	False	True
374.975		94	prosaccade	False	2394.0	False	True
377.914		95	prosaccade	True	2091.0	False	True
380.777		96	prosaccade	True	2027.0	False	True
384.021		97	prosaccade	True	2414.0	False	True
387.045		98	prosaccade	True	2211.0	False	True
390.419		99	prosaccade	False	2552.0	False	True
392.429		100					
394.572	2.136	101					
395.413	0.235	102					
396.285	0.308	103					
397.105	0.253	104					
397.932	0.264	105					
398.766	0.266	106					
399.623	0.293	107					
400.453	0.259	108					
401.3	0.27	109					
402.148	0.272	110					
402.942	0.226	111					
403.792	0.266	112					
405.188	1.345	113					
406.238	0.262	114					
407.312	0.283	115					
408.345	0.246	116					
409.334	0.199	117					
410.254	0.119	118					
411.308	0.248	119					
414.33		120					
417.527		121	antisaccade	True	2379.0	False	True
420.684		122	antisaccade	False	2305.0	False	True
423.726		123	antisaccade	False	2224.0	False	True
