onset	duration	trial_index	typeOfSaccade	cueShownAtLeft	intraEnd	isTutorial	isSaccadeExperiment
0.0	3.85	0					
35.737	35.732	1					
39.863	4.123	2					
103.502	63.637	3					
106.014	2.509	4					
106.077		5					
106.08		6					
159.504		7					
162.108		8					
178.022	15.911	9					
204.864	26.839	10					
216.691	11.823	11					
234.673	17.977	12					
285.787	51.111	13					
326.298	40.508	14					
328.302		15					
344.357	16.052	16					
352.969	8.006	17					
354.124	0.592	18					
355.033	0.331	19					
356.04	0.439	20					
357.033	0.398	21					
357.949	0.348	22					
358.803	0.286	23					
359.701	0.334	24					
360.601	0.334	25					
361.459	0.291	26					
362.312	0.298	27					
371.206	8.835	28					
372.232	0.243	29					
373.559	0.536	30					
374.621	0.277	31					
375.704	0.292	32					
376.778	0.282	33					
377.85	0.29	34					
379.861		35					
383.768	3.905	36					
384.627	0.255	37					
385.535	0.348	38					
386.424	0.332	39					
387.258	0.279	40					
388.042	0.215	41					
388.868	0.259	42					
389.695	0.254	43					
390.536	0.274	44					
391.372	0.264	45					
392.22	0.282	46					
393.042	0.268	47					
397.183	4.093	48					
398.693	0.724	49					
399.702	0.222	50					
400.77	0.282	51					
401.803	0.238	52					
402.847	0.237	53					
404.114	0.469	54					
407.131		55					
410.469		56	prosaccade	False	2522.0	True	True
413.613		57	prosaccade	False	2296.0	True	True
416.786		58	prosaccade	False	2361.0	True	True
420.19		59	prosaccade	True	2592.0	True	True
423.203		60	prosaccade	True	2182.0	True	True
426.323		61	prosaccade	False	2290.0	True	True
429.472		62	prosaccade	False	2311.0	True	True
432.828		63	prosaccade	False	2516.0	True	True
435.776		64	prosaccade	False	2103.0	True	True
439.082		65	prosaccade	True	2447.0	True	True
442.107		66					
445.513		67	antisaccade	False	2548.0	True	True
448.496		68	antisaccade	False	2131.0	True	True
451.714		69	antisaccade	False	2388.0	True	True
455.006		70	antisaccade	False	2453.0	True	True
458.403		71	antisaccade	True	2541.0	True	True
461.605		72	antisaccade	False	2349.0	True	True
465.003		73	antisaccade	False	2566.0	True	True
468.396		74	antisaccade	False	2533.0	True	True
471.585		75	antisaccade	True	2342.0	True	True
474.857		76	antisaccade	False	2433.0	True	True
479.675	4.812	77					
483.371	3.688	78					
485.391		79					
489.06	3.663	80					
490.233	0.558	81					
491.212	0.402	82					
492.143	0.349	83					
493.111	0.405	84					
493.975	0.299	85					
494.835	0.291	86					
495.703	0.308	87					
496.536	0.259	88					
497.358	0.249	89					
498.208	0.265	90					
499.047	0.271	91					
502.205	3.105	92					
503.32	0.323	93					
504.381	0.266	94					
505.452	0.282	95					
506.56	0.345	96					
507.622	0.29	97					
508.721	0.322	98					
510.73		99					
511.111	0.375	100					
511.958	0.227	101					
512.795	0.263	102					
513.646	0.279	103					
514.466	0.248	104					
515.34	0.294	105					
516.177	0.264	106					
517.001	0.266	107					
517.86	0.292	108					
518.735	0.303	109					
519.569	0.267	110					
520.46	0.326	111					
522.423	1.91	112					
523.533	0.317	113					
524.62	0.281	114					
525.626	0.237	115					
526.667	0.229	116					
527.926	0.47	117					
528.936	0.215	118					
531.971		119					
535.445		120	prosaccade	False	2613.0	False	True
538.339		121	prosaccade	True	2054.0	False	True
541.323		122	prosaccade	True	2125.0	False	True
544.51		123	prosaccade	True	2346.0	False	True
547.818		124	prosaccade	True	2478.0	False	True
551.133		125	prosaccade	True	2476.0	False	True
554.332		126	prosaccade	True	2359.0	False	True
557.199		127	prosaccade	False	2041.0	False	True
560.343		128	prosaccade	True	2303.0	False	True
563.454		129	prosaccade	True	2252.0	False	True
566.849		130	prosaccade	False	2546.0	False	True
570.067		131	prosaccade	False	2373.0	False	True
