onset	duration	trial_index	trial-tag	center_x	center_y	start-x	start-y
236.126		104	validation-stimulus	960.0	536.0	-409.0	405.0
243.015	6.882	105					
244.271	0.634	106		960.0	536.0		
245.615	0.777	107		960.0	536.0		
247.416	1.226	108		960.0	536.0		
248.906	0.919	109		960.0	536.0		
251.31	1.841	110		960.0	536.0		
252.816	0.942	111		960.0	536.0		
254.986	1.598	112		960.0	536.0		
256.518	0.961	113		960.0	536.0		
258.503	1.421	114		960.0	536.0		
259.953	0.888	115		960.0	536.0		
262.976	2.463	116		960.0	536.0		
265.122	1.58	117		960.0	536.0		
266.574	0.893	118		960.0	536.0		
268.522	1.365	119		960.0	536.0		
271.075	1.997	120		960.0	536.0		
273.076	1.431	121		960.0	536.0		
275.114	1.466	122		960.0	536.0		
276.634	0.936	123		960.0	536.0		
283.733	7.051	124					
285.773		125	fixation-stimulus	960.0	536.0	0.0	0.0
286.715		126	validation-stimulus	960.0	536.0	-409.0	0.0
287.623		127	validation-stimulus	960.0	536.0	409.0	-405.0
288.543		128	validation-stimulus	960.0	536.0	-409.0	405.0
289.47		129	validation-stimulus	960.0	536.0	0.0	-405.0
290.389		130	validation-stimulus	960.0	536.0	-409.0	-405.0
291.343		131	validation-stimulus	960.0	536.0	409.0	0.0
292.276		132	validation-stimulus	960.0	536.0	0.0	0.0
293.222		133	validation-stimulus	960.0	536.0	409.0	405.0
294.143		134	validation-stimulus	960.0	536.0	0.0	405.0
296.194		135	fixation-stimulus	960.0	536.0	0.0	0.0
297.128		136	validation-stimulus	960.0	536.0	409.0	405.0
298.066		137	validation-stimulus	960.0	536.0	409.0	-405.0
299.002		138	validation-stimulus	960.0	536.0	-409.0	0.0
299.951		139	validation-stimulus	960.0	536.0	-409.0	-405.0
300.89		140	validation-stimulus	960.0	536.0	0.0	0.0
301.81		141	validation-stimulus	960.0	536.0	0.0	-405.0
302.741		142	validation-stimulus	960.0	536.0	409.0	0.0
303.66		143	validation-stimulus	960.0	536.0	0.0	405.0
304.579		144	validation-stimulus	960.0	536.0	-409.0	405.0
306.626		145	fixation-stimulus	960.0	536.0	0.0	0.0
307.545		146	validation-stimulus	960.0	536.0	409.0	-405.0
308.485		147	validation-stimulus	960.0	536.0	409.0	0.0
309.424		148	validation-stimulus	960.0	536.0	409.0	405.0
310.367		149	validation-stimulus	960.0	536.0	-409.0	-405.0
311.296		150	validation-stimulus	960.0	536.0	0.0	405.0
312.217		151	validation-stimulus	960.0	536.0	0.0	-405.0
313.139		152	validation-stimulus	960.0	536.0	-409.0	0.0
314.095		153	validation-stimulus	960.0	536.0	-409.0	405.0
315.018		154	validation-stimulus	960.0	536.0	0.0	0.0
317.043		155	fixation-stimulus	960.0	536.0	0.0	0.0
317.979		156	validation-stimulus	960.0	536.0	409.0	405.0
318.898		157	validation-stimulus	960.0	536.0	-409.0	405.0
319.83		158	validation-stimulus	960.0	536.0	0.0	-405.0
320.751		159	validation-stimulus	960.0	536.0	0.0	405.0
321.685		160	validation-stimulus	960.0	536.0	-409.0	-405.0
322.603		161	validation-stimulus	960.0	536.0	409.0	0.0
323.515		162	validation-stimulus	960.0	536.0	409.0	-405.0
324.432		163	validation-stimulus	960.0	536.0	-409.0	0.0
325.365		164	validation-stimulus	960.0	536.0	0.0	0.0
327.403		165	fixation-stimulus	960.0	536.0	0.0	0.0
328.353		166	validation-stimulus	960.0	536.0	409.0	0.0
329.283		167	validation-stimulus	960.0	536.0	0.0	-405.0
330.206		168	validation-stimulus	960.0	536.0	-409.0	405.0
331.142		169	validation-stimulus	960.0	536.0	0.0	0.0
332.081		170	validation-stimulus	960.0	536.0	-409.0	-405.0
333.002		171	validation-stimulus	960.0	536.0	409.0	405.0
333.923		172	validation-stimulus	960.0	536.0	409.0	-405.0
334.838		173	validation-stimulus	960.0	536.0	-409.0	0.0
335.758		174	validation-stimulus	960.0	536.0	0.0	405.0
337.808		175	fixation-stimulus	960.0	536.0	0.0	0.0
338.734		176	validation-stimulus	960.0	536.0	-409.0	-405.0
339.688		177	validation-stimulus	960.0	536.0	-409.0	405.0
340.607		178	validation-stimulus	960.0	536.0	-409.0	0.0
341.538		179	validation-stimulus	960.0	536.0	0.0	405.0
342.472		180	validation-stimulus	960.0	536.0	0.0	0.0
343.396		181	validation-stimulus	960.0	536.0	409.0	405.0
344.353		182	validation-stimulus	960.0	536.0	409.0	0.0
345.277		183	validation-stimulus	960.0	536.0	0.0	-405.0
346.22		184	validation-stimulus	960.0	536.0	409.0	-405.0
348.274		185	fixation-stimulus	960.0	536.0	0.0	0.0
349.2		186	validation-stimulus	960.0	536.0	409.0	0.0
350.122		187	validation-stimulus	960.0	536.0	0.0	-405.0
351.048		188	validation-stimulus	960.0	536.0	0.0	405.0
351.986		189	validation-stimulus	960.0	536.0	-409.0	0.0
352.915		190	validation-stimulus	960.0	536.0	409.0	-405.0
353.86		191	validation-stimulus	960.0	536.0	0.0	0.0
354.797		192	validation-stimulus	960.0	536.0	-409.0	-405.0
355.726		193	validation-stimulus	960.0	536.0	-409.0	405.0
356.68		194	validation-stimulus	960.0	536.0	409.0	405.0
358.728		195	fixation-stimulus	960.0	536.0	0.0	0.0
359.648		196	validation-stimulus	960.0	536.0	0.0	0.0
360.593		197	validation-stimulus	960.0	536.0	-409.0	405.0
361.51		198	validation-stimulus	960.0	536.0	-409.0	-405.0
362.456		199	validation-stimulus	960.0	536.0	-409.0	0.0
363.413		200	validation-stimulus	960.0	536.0	0.0	405.0
364.344		201	validation-stimulus	960.0	536.0	409.0	-405.0
365.266		202	validation-stimulus	960.0	536.0	0.0	-405.0
366.219		203	validation-stimulus	960.0	536.0	409.0	0.0
367.164		204	validation-stimulus	960.0	536.0	409.0	405.0
373.585	6.41	205					
375.142	0.933	206		960.0	536.0		
376.706	0.997	207		960.0	536.0		
377.956	0.678	208		960.0	536.0		
379.338	0.794	209		960.0	536.0		
380.645	0.736	210		960.0	536.0		
381.871	0.66	211		960.0	536.0		
383.135	0.701	212		960.0	536.0		
384.458	0.744	213		960.0	536.0		
385.645	0.602	214		960.0	536.0		
386.836	0.609	215		960.0	536.0		
388.024	0.622	216		960.0	536.0		
389.197	0.602	217		960.0	536.0		
390.407	0.642	218		960.0	536.0		
391.731	0.762	219		960.0	536.0		
392.915	0.601	220		960.0	536.0		
394.194	0.697	221		960.0	536.0		
395.545	0.766	222		960.0	536.0		
396.727	0.612	223		960.0	536.0		
399.276	2.494	224					
401.291		225	fixation-stimulus	960.0	536.0	0.0	0.0
402.21		226	validation-stimulus	960.0	536.0	-409.0	405.0
403.152		227	validation-stimulus	960.0	536.0	0.0	-405.0
404.092		228	validation-stimulus	960.0	536.0	-409.0	0.0
405.035		229	validation-stimulus	960.0	536.0	409.0	0.0
405.957		230	validation-stimulus	960.0	536.0	-409.0	-405.0
406.902		231	validation-stimulus	960.0	536.0	0.0	0.0
407.831		232	validation-stimulus	960.0	536.0	0.0	405.0
408.763		233	validation-stimulus	960.0	536.0	409.0	-405.0
409.69		234	validation-stimulus	960.0	536.0	409.0	405.0
411.723		235	fixation-stimulus	960.0	536.0	0.0	0.0
412.677		236	validation-stimulus	960.0	536.0	0.0	-405.0
413.62		237	validation-stimulus	960.0	536.0	-409.0	0.0
414.562		238	validation-stimulus	960.0	536.0	0.0	0.0
415.513		239	validation-stimulus	960.0	536.0	0.0	405.0
416.446		240	validation-stimulus	960.0	536.0	409.0	-405.0
417.402		241	validation-stimulus	960.0	536.0	-409.0	405.0
418.329		242	validation-stimulus	960.0	536.0	-409.0	-405.0
419.27		243	validation-stimulus	960.0	536.0	409.0	0.0
420.214		244	validation-stimulus	960.0	536.0	409.0	405.0
422.264		245	fixation-stimulus	960.0	536.0	0.0	0.0
423.194		246	validation-stimulus	960.0	536.0	409.0	0.0
424.113		247	validation-stimulus	960.0	536.0	0.0	405.0
425.058		248	validation-stimulus	960.0	536.0	409.0	405.0
425.989		249	validation-stimulus	960.0	536.0	0.0	0.0
426.942		250	validation-stimulus	960.0	536.0	0.0	-405.0
427.865		251	validation-stimulus	960.0	536.0	409.0	-405.0
428.807		252	validation-stimulus	960.0	536.0	-409.0	405.0
429.735		253	validation-stimulus	960.0	536.0	-409.0	-405.0
430.695		254	validation-stimulus	960.0	536.0	-409.0	0.0
432.749		255	fixation-stimulus	960.0	536.0	0.0	0.0
433.669		256	validation-stimulus	960.0	536.0	-409.0	-405.0
434.625		257	validation-stimulus	960.0	536.0	-409.0	405.0
435.551		258	validation-stimulus	960.0	536.0	409.0	405.0
436.502		259	validation-stimulus	960.0	536.0	0.0	0.0
437.452		260	validation-stimulus	960.0	536.0	0.0	-405.0
438.406		261	validation-stimulus	960.0	536.0	409.0	0.0
439.349		262	validation-stimulus	960.0	536.0	0.0	405.0
440.283		263	validation-stimulus	960.0	536.0	-409.0	0.0
441.238		264	validation-stimulus	960.0	536.0	409.0	-405.0
443.306		265	fixation-stimulus	960.0	536.0	0.0	0.0
444.254		266	validation-stimulus	960.0	536.0	409.0	-405.0
445.206		267	validation-stimulus	960.0	536.0	0.0	-405.0
446.134		268	validation-stimulus	960.0	536.0	-409.0	405.0
447.083		269	validation-stimulus	960.0	536.0	0.0	0.0
448.01		270	validation-stimulus	960.0	536.0	409.0	405.0
448.972		271	validation-stimulus	960.0	536.0	0.0	405.0
449.913		272	validation-stimulus	960.0	536.0	-409.0	0.0
450.844		273	validation-stimulus	960.0	536.0	409.0	0.0
451.783		274	validation-stimulus	960.0	536.0	-409.0	-405.0
453.839		275	fixation-stimulus	960.0	536.0	0.0	0.0
454.781		276	validation-stimulus	960.0	536.0	-409.0	0.0
455.712		277	validation-stimulus	960.0	536.0	0.0	-405.0
456.637		278	validation-stimulus	960.0	536.0	409.0	0.0
457.582		279	validation-stimulus	960.0	536.0	409.0	405.0
458.515		280	validation-stimulus	960.0	536.0	-409.0	405.0
459.456		281	validation-stimulus	960.0	536.0	0.0	0.0
460.409		282	validation-stimulus	960.0	536.0	-409.0	-405.0
461.356		283	validation-stimulus	960.0	536.0	409.0	-405.0
462.276		284	validation-stimulus	960.0	536.0	0.0	405.0
464.322		285	fixation-stimulus	960.0	536.0	0.0	0.0
465.245		286	validation-stimulus	960.0	536.0	-409.0	-405.0
466.177		287	validation-stimulus	960.0	536.0	409.0	0.0
467.132		288	validation-stimulus	960.0	536.0	0.0	-405.0
468.063		289	validation-stimulus	960.0	536.0	-409.0	0.0
469.013		290	validation-stimulus	960.0	536.0	0.0	405.0
469.944		291	validation-stimulus	960.0	536.0	409.0	405.0
470.883		292	validation-stimulus	960.0	536.0	409.0	-405.0
471.814		293	validation-stimulus	960.0	536.0	0.0	0.0
472.745		294	validation-stimulus	960.0	536.0	-409.0	405.0
474.787		295	fixation-stimulus	960.0	536.0	0.0	0.0
475.711		296	validation-stimulus	960.0	536.0	-409.0	-405.0
476.675		297	validation-stimulus	960.0	536.0	-409.0	405.0
477.599		298	validation-stimulus	960.0	536.0	409.0	0.0
478.549		299	validation-stimulus	960.0	536.0	409.0	405.0
479.476		300	validation-stimulus	960.0	536.0	0.0	405.0
480.428		301	validation-stimulus	960.0	536.0	-409.0	0.0
481.367		302	validation-stimulus	960.0	536.0	409.0	-405.0
482.317		303	validation-stimulus	960.0	536.0	0.0	-405.0
483.25		304	validation-stimulus	960.0	536.0	0.0	0.0
496.335	13.068	305					
501.724	4.779	306		960.0	536.0		
502.809	0.498	307		960.0	536.0		
503.881	0.5	308		960.0	536.0		
504.913	0.464	309		960.0	536.0		
506.011	0.531	310		960.0	536.0		
506.994	0.413	311		960.0	536.0		
508.193	0.628	312		960.0	536.0		
509.192	0.428	313		960.0	536.0		
510.175	0.393	314		960.0	536.0		
511.348	0.602	315		960.0	536.0		
512.537	0.601	316		960.0	536.0		
513.925	0.82	317		960.0	536.0		
515.316	0.815	318		960.0	536.0		
516.546	0.662	319		960.0	536.0		
517.916	0.798	320		960.0	536.0		
519.95	1.466	321		960.0	536.0		
521.245	0.726	322		960.0	536.0		
522.799	0.964	323		960.0	536.0		
528.563	5.706	324					
530.601		325	fixation-stimulus	960.0	536.0	0.0	0.0
531.542		326	validation-stimulus	960.0	536.0	409.0	405.0
532.492		327	validation-stimulus	960.0	536.0	-409.0	0.0
533.415		328	validation-stimulus	960.0	536.0	0.0	-405.0
534.365		329	validation-stimulus	960.0	536.0	409.0	0.0
535.297		330	validation-stimulus	960.0	536.0	0.0	0.0
536.227		331	validation-stimulus	960.0	536.0	0.0	405.0
537.183		332	validation-stimulus	960.0	536.0	-409.0	405.0
538.117		333	validation-stimulus	960.0	536.0	-409.0	-405.0
539.048		334	validation-stimulus	960.0	536.0	409.0	-405.0
541.12		335	fixation-stimulus	960.0	536.0	0.0	0.0
542.049		336	validation-stimulus	960.0	536.0	-409.0	-405.0
543.0		337	validation-stimulus	960.0	536.0	409.0	405.0
543.927		338	validation-stimulus	960.0	536.0	-409.0	405.0
544.85		339	validation-stimulus	960.0	536.0	-409.0	0.0
545.796		340	validation-stimulus	960.0	536.0	0.0	405.0
546.75		341	validation-stimulus	960.0	536.0	0.0	0.0
547.705		342	validation-stimulus	960.0	536.0	0.0	-405.0
548.636		343	validation-stimulus	960.0	536.0	409.0	-405.0
549.568		344	validation-stimulus	960.0	536.0	409.0	0.0
551.617		345	fixation-stimulus	960.0	536.0	0.0	0.0
552.547		346	validation-stimulus	960.0	536.0	0.0	-405.0
553.511		347	validation-stimulus	960.0	536.0	-409.0	0.0
554.465		348	validation-stimulus	960.0	536.0	409.0	-405.0
555.423		349	validation-stimulus	960.0	536.0	0.0	405.0
556.358		350	validation-stimulus	960.0	536.0	409.0	0.0
557.285		351	validation-stimulus	960.0	536.0	0.0	0.0
558.232		352	validation-stimulus	960.0	536.0	-409.0	405.0
559.163		353	validation-stimulus	960.0	536.0	-409.0	-405.0
560.115		354	validation-stimulus	960.0	536.0	409.0	405.0
562.158		355	fixation-stimulus	960.0	536.0	0.0	0.0
563.085		356	validation-stimulus	960.0	536.0	409.0	405.0
564.043		357	validation-stimulus	960.0	536.0	0.0	-405.0
564.972		358	validation-stimulus	960.0	536.0	-409.0	0.0
565.917		359	validation-stimulus	960.0	536.0	409.0	-405.0
566.841		360	validation-stimulus	960.0	536.0	0.0	405.0
567.775		361	validation-stimulus	960.0	536.0	-409.0	-405.0
568.709		362	validation-stimulus	960.0	536.0	-409.0	405.0
569.643		363	validation-stimulus	960.0	536.0	409.0	0.0
570.597		364	validation-stimulus	960.0	536.0	0.0	0.0
572.66		365	fixation-stimulus	960.0	536.0	0.0	0.0
573.591		366	validation-stimulus	960.0	536.0	-409.0	0.0
574.533		367	validation-stimulus	960.0	536.0	0.0	-405.0
575.487		368	validation-stimulus	960.0	536.0	409.0	405.0
576.442		369	validation-stimulus	960.0	536.0	-409.0	405.0
577.39		370	validation-stimulus	960.0	536.0	409.0	0.0
578.322		371	validation-stimulus	960.0	536.0	-409.0	-405.0
579.282		372	validation-stimulus	960.0	536.0	409.0	-405.0
580.212		373	validation-stimulus	960.0	536.0	0.0	405.0
581.142		374	validation-stimulus	960.0	536.0	0.0	0.0
583.199		375	fixation-stimulus	960.0	536.0	0.0	0.0
584.13		376	validation-stimulus	960.0	536.0	0.0	0.0
585.085		377	validation-stimulus	960.0	536.0	0.0	-405.0
586.009		378	validation-stimulus	960.0	536.0	-409.0	405.0
586.964		379	validation-stimulus	960.0	536.0	409.0	0.0
587.91		380	validation-stimulus	960.0	536.0	409.0	405.0
588.864		381	validation-stimulus	960.0	536.0	0.0	405.0
589.794		382	validation-stimulus	960.0	536.0	409.0	-405.0
590.726		383	validation-stimulus	960.0	536.0	-409.0	0.0
591.663		384	validation-stimulus	960.0	536.0	-409.0	-405.0
593.709		385	fixation-stimulus	960.0	536.0	0.0	0.0
594.679		386	validation-stimulus	960.0	536.0	-409.0	0.0
595.645		387	validation-stimulus	960.0	536.0	-409.0	-405.0
596.611		388	validation-stimulus	960.0	536.0	0.0	0.0
597.546		389	validation-stimulus	960.0	536.0	409.0	-405.0
598.484		390	validation-stimulus	960.0	536.0	0.0	-405.0
599.439		391	validation-stimulus	960.0	536.0	409.0	0.0
600.396		392	validation-stimulus	960.0	536.0	409.0	405.0
601.352		393	validation-stimulus	960.0	536.0	0.0	405.0
602.296		394	validation-stimulus	960.0	536.0	-409.0	405.0
604.342		395	fixation-stimulus	960.0	536.0	0.0	0.0
605.304		396	validation-stimulus	960.0	536.0	0.0	-405.0
606.232		397	validation-stimulus	960.0	536.0	-409.0	0.0
607.165		398	validation-stimulus	960.0	536.0	-409.0	405.0
608.116		399	validation-stimulus	960.0	536.0	409.0	-405.0
609.064		400	validation-stimulus	960.0	536.0	-409.0	-405.0
610.005		401	validation-stimulus	960.0	536.0	409.0	405.0
610.936		402	validation-stimulus	960.0	536.0	409.0	0.0
611.867		403	validation-stimulus	960.0	536.0	0.0	0.0
612.833		404	validation-stimulus	960.0	536.0	0.0	405.0
621.012	8.158	405					
622.629	0.996	406		960.0	536.0		
623.761	0.56	407		960.0	536.0		
624.935	0.597	408		960.0	536.0		
626.076	0.55	409		960.0	536.0		
627.193	0.528	410		960.0	536.0		
628.296	0.53	411		960.0	536.0		
629.464	0.598	412		960.0	536.0		
630.648	0.598	413		960.0	536.0		
631.795	0.542	414		960.0	536.0		
633.032	0.663	415		960.0	536.0		
634.131	0.514	416		960.0	536.0		
635.303	0.6	417		960.0	536.0		
636.564	0.663	418		960.0	536.0		
637.812	0.657	419		960.0	536.0		
639.67	1.284	420		960.0	536.0		
641.283	1.03	421		960.0	536.0		
642.951	1.083	422		960.0	536.0		
644.401	0.863	423		960.0	536.0		
649.017	4.553	424					
651.084		425	fixation-stimulus	960.0	536.0	0.0	0.0
652.027		426	validation-stimulus	960.0	536.0	-409.0	405.0
652.984		427	validation-stimulus	960.0	536.0	-409.0	0.0
653.912		428	validation-stimulus	960.0	536.0	409.0	-405.0
654.863		429	validation-stimulus	960.0	536.0	0.0	405.0
655.818		430	validation-stimulus	960.0	536.0	409.0	405.0
656.782		431	validation-stimulus	960.0	536.0	-409.0	-405.0
657.735		432	validation-stimulus	960.0	536.0	0.0	0.0
658.685		433	validation-stimulus	960.0	536.0	409.0	0.0
659.631		434	validation-stimulus	960.0	536.0	0.0	-405.0
661.697		435	fixation-stimulus	960.0	536.0	0.0	0.0
662.636		436	validation-stimulus	960.0	536.0	0.0	405.0
663.566		437	validation-stimulus	960.0	536.0	409.0	0.0
664.506		438	validation-stimulus	960.0	536.0	409.0	-405.0
665.448		439	validation-stimulus	960.0	536.0	0.0	-405.0
666.398		440	validation-stimulus	960.0	536.0	-409.0	-405.0
667.353		441	validation-stimulus	960.0	536.0	-409.0	405.0
668.291		442	validation-stimulus	960.0	536.0	0.0	0.0
669.244		443	validation-stimulus	960.0	536.0	409.0	405.0
670.193		444	validation-stimulus	960.0	536.0	-409.0	0.0
672.259		445	fixation-stimulus	960.0	536.0	0.0	0.0
673.185		446	validation-stimulus	960.0	536.0	0.0	0.0
674.145		447	validation-stimulus	960.0	536.0	-409.0	0.0
675.086		448	validation-stimulus	960.0	536.0	409.0	405.0
676.021		449	validation-stimulus	960.0	536.0	409.0	-405.0
676.952		450	validation-stimulus	960.0	536.0	0.0	-405.0
677.919		451	validation-stimulus	960.0	536.0	0.0	405.0
678.887		452	validation-stimulus	960.0	536.0	409.0	0.0
679.842		453	validation-stimulus	960.0	536.0	-409.0	405.0
680.773		454	validation-stimulus	960.0	536.0	-409.0	-405.0
682.809		455	fixation-stimulus	960.0	536.0	0.0	0.0
683.739		456	validation-stimulus	960.0	536.0	409.0	405.0
684.676		457	validation-stimulus	960.0	536.0	0.0	405.0
685.61		458	validation-stimulus	960.0	536.0	0.0	0.0
686.56		459	validation-stimulus	960.0	536.0	409.0	-405.0
687.492		460	validation-stimulus	960.0	536.0	-409.0	0.0
688.438		461	validation-stimulus	960.0	536.0	-409.0	405.0
689.405		462	validation-stimulus	960.0	536.0	409.0	0.0
690.362		463	validation-stimulus	960.0	536.0	0.0	-405.0
691.295		464	validation-stimulus	960.0	536.0	-409.0	-405.0
693.361		465	fixation-stimulus	960.0	536.0	0.0	0.0
694.313		466	validation-stimulus	960.0	536.0	-409.0	0.0
695.27		467	validation-stimulus	960.0	536.0	0.0	405.0
696.219		468	validation-stimulus	960.0	536.0	-409.0	405.0
697.188		469	validation-stimulus	960.0	536.0	0.0	0.0
698.135		470	validation-stimulus	960.0	536.0	0.0	-405.0
699.067		471	validation-stimulus	960.0	536.0	409.0	0.0
700.031		472	validation-stimulus	960.0	536.0	409.0	-405.0
700.976		473	validation-stimulus	960.0	536.0	409.0	405.0
701.93		474	validation-stimulus	960.0	536.0	-409.0	-405.0
703.988		475	fixation-stimulus	960.0	536.0	0.0	0.0
704.946		476	validation-stimulus	960.0	536.0	409.0	405.0
705.895		477	validation-stimulus	960.0	536.0	409.0	0.0
706.833		478	validation-stimulus	960.0	536.0	-409.0	0.0
707.762		479	validation-stimulus	960.0	536.0	409.0	-405.0
708.7		480	validation-stimulus	960.0	536.0	-409.0	-405.0
709.645		481	validation-stimulus	960.0	536.0	0.0	-405.0
710.581		482	validation-stimulus	960.0	536.0	0.0	0.0
711.53		483	validation-stimulus	960.0	536.0	-409.0	405.0
712.489		484	validation-stimulus	960.0	536.0	0.0	405.0
714.515		485	fixation-stimulus	960.0	536.0	0.0	0.0
715.484		486	validation-stimulus	960.0	536.0	-409.0	405.0
716.434		487	validation-stimulus	960.0	536.0	0.0	405.0
717.384		488	validation-stimulus	960.0	536.0	409.0	405.0
718.322		489	validation-stimulus	960.0	536.0	409.0	0.0
719.268		490	validation-stimulus	960.0	536.0	409.0	-405.0
720.198		491	validation-stimulus	960.0	536.0	-409.0	0.0
721.137		492	validation-stimulus	960.0	536.0	0.0	-405.0
722.082		493	validation-stimulus	960.0	536.0	-409.0	-405.0
723.046		494	validation-stimulus	960.0	536.0	0.0	0.0
725.104		495	fixation-stimulus	960.0	536.0	0.0	0.0
726.051		496	validation-stimulus	960.0	536.0	409.0	0.0
726.999		497	validation-stimulus	960.0	536.0	-409.0	405.0
